label,timestamp1,timestamp2,x_out,y_out,z_out,gyro_x,gyro_y,gyro_z
BicepCurl,129926,129928,28.69,864.38,-284.55,7659.91,-4937.74,-24.41
BicepCurl,129936,129938,66.41,863.16,-283.08,7989.5,-5218.51,-79.35
BicepCurl,129946,129948,96.92,859.74,-260.86,8099.37,-5072.02,-97.66
BicepCurl,129955,129957,109.86,848.27,-235.84,7867.43,-4510.5,-286.87
BicepCurl,129965,129967,98.75,830.81,-232.79,7702.64,-4028.32,-396.73
BicepCurl,129975,129977,73.73,813.96,-258.91,7537.84,-3912.35,-549.32
BicepCurl,129985,129987,44.92,796.26,-308.23,7635.5,-4235.84,-793.46
BicepCurl,129995,129996,27.59,785.89,-375.0,7946.78,-4992.68,-1043.7
BicepCurl,130004,130006,39.92,781.98,-456.54,8404.54,-5731.2,-1257.32
BicepCurl,130014,130016,68.85,783.33,-537.35,9045.41,-5993.65,-1263.43
BicepCurl,130024,130026,91.43,796.63,-581.79,9832.76,-5657.96,-1123.05
BicepCurl,130034,130036,109.62,809.94,-570.8,10430.91,-4730.22,-952.15
BicepCurl,130044,130046,116.09,815.8,-524.05,10644.53,-3405.76,-714.11
BicepCurl,130054,130056,89.6,818.6,-460.57,10510.25,-2020.26,-476.07
BicepCurl,130064,130066,19.9,814.33,-411.87,9948.73,-1196.29,-213.62
BicepCurl,130073,130075,-66.53,795.17,-396.97,9246.83,-1306.15,-274.66
BicepCurl,130083,130085,-125.61,769.04,-406.13,8709.72,-2374.27,-708.01
BicepCurl,130093,130095,-137.94,745.36,-450.44,8355.71,-4217.53,-1177.98
BicepCurl,130103,130105,-110.47,719.24,-515.26,8355.71,-6073.0,-1617.43
BicepCurl,130113,130115,-63.6,703.74,-610.23,8520.51,-7482.91,-2087.4
BicepCurl,130123,130125,-16.85,693.36,-751.46,8972.17,-8227.54,-2264.4
BicepCurl,130133,130135,38.7,681.27,-840.82,10034.18,-7879.64,-2276.61
BicepCurl,130142,130144,100.46,688.96,-827.64,10980.22,-6237.79,-2258.3
BicepCurl,130152,130154,109.86,706.91,-777.1,11309.81,-3881.84,-1940.92
BicepCurl,130162,130164,26.98,710.57,-724.0,11187.74,-1873.78,-1458.74
BicepCurl,130172,130174,-96.56,705.2,-666.26,10906.98,-1159.67,-1239.01
BicepCurl,130182,130184,-194.34,703.74,-630.37,10375.98,-2020.26,-1232.91
BicepCurl,130192,130193,-257.08,682.01,-640.26,9814.45,-4138.18,-1324.46
BicepCurl,130201,130203,-275.27,639.53,-679.2,9588.62,-6854.25,-1708.98
BicepCurl,130211,130213,-260.38,611.69,-735.11,9539.79,-9539.79,-2246.09
BicepCurl,130221,130223,-227.42,588.01,-836.43,9564.21,-11663.82,-2954.1
BicepCurl,130231,130233,-160.03,552.73,-951.9,10272.22,-12451.17,-3918.46
BicepCurl,130241,130242,-73.12,534.18,-1028.2,11163.33,-11547.85,-4650.88
BicepCurl,130250,130252,1.95,545.9,-1039.31,11779.79,-8709.72,-5316.16
BicepCurl,130260,130262,58.59,564.33,-945.68,12274.17,-4711.91,-5554.2
BicepCurl,130270,130272,72.27,577.03,-802.98,12390.14,-1098.63,-4797.36
BicepCurl,130280,130282,-17.7,571.17,-698.61,11914.06,1495.36,-3179.93
BicepCurl,130290,130292,-194.82,549.8,-617.92,11120.61,2716.06,-2069.09
BicepCurl,130300,130301,-357.67,539.55,-545.41,9930.42,1660.16,-1727.29
BicepCurl,130309,130311,-443.73,521.61,-502.69,8605.96,-1257.32,-1800.54
BicepCurl,130319,130321,-436.4,482.91,-524.05,7513.43,-4925.54,-2307.13
BicepCurl,130329,130331,-357.67,437.62,-682.13,6750.49,-8123.78,-2862.55
BicepCurl,130339,130341,-248.9,367.8,-939.21,6628.42,-9411.62,-3131.1
BicepCurl,130349,130351,-130.86,290.16,-1139.65,7623.29,-7537.84,-3503.42
BicepCurl,130359,130360,-56.88,262.82,-1200.44,9112.55,-3234.86,-3912.35
BicepCurl,130368,130370,-84.23,282.59,-1136.6,10467.53,1165.77,-3887.94
BicepCurl,130378,130380,-170.17,313.84,-1004.64,11486.82,4296.88,-3552.25
BicepCurl,130388,130390,-256.96,332.15,-889.04,11651.61,5609.13,-2893.07
BicepCurl,130398,130400,-354.61,343.75,-821.41,11315.92,5432.13,-2288.82
BicepCurl,130408,130410,-439.33,352.66,-763.79,10711.67,3936.77,-1940.92
BicepCurl,130418,130419,-460.82,338.62,-746.22,9954.83,1477.05,-1885.99
BicepCurl,130428,130430,-418.46,289.67,-838.26,9277.34,-988.77,-1910.4
BicepCurl,130437,130439,-331.79,216.06,-986.21,9063.72,-2093.51,-2081.3
BicepCurl,130447,130449,-243.29,157.23,-1109.5,9313.96,-1446.53,-2392.58
BicepCurl,130457,130459,-194.09,128.05,-1203.37,9912.11,402.83,-2587.89
BicepCurl,130467,130469,-190.06,120.61,-1236.33,10644.53,2807.62,-2600.1
BicepCurl,130477,130478,-232.54,137.57,-1197.14,11193.85,4876.71,-2429.2
BicepCurl,130486,130488,-313.6,144.9,-1128.3,11248.78,5792.24,-2136.23
BicepCurl,130496,130498,-388.67,144.17,-1063.23,10894.78,5474.85,-2099.61
BicepCurl,130506,130508,-425.05,154.54,-1007.69,10198.97,4083.25,-2026.37
BicepCurl,130516,130518,-429.93,154.79,-956.42,9387.21,1916.5,-2014.16
BicepCurl,130526,130528,-410.52,141.36,-918.21,8514.4,-543.21,-2050.78
BicepCurl,130536,130538,-363.53,118.77,-926.88,7708.74,-2862.55,-2136.23
BicepCurl,130546,130548,-273.19,87.04,-1025.39,7214.36,-4174.8,-2172.85
BicepCurl,130555,130557,-162.35,46.39,-1148.8,7183.84,-3479.0,-2148.44
BicepCurl,130565,130567,-85.08,11.35,-1204.22,7519.53,-1055.91,-2301.03
BicepCurl,130575,130577,-78.74,8.67,-1181.52,7891.85,1666.26,-2252.2
BicepCurl,130585,130587,-149.41,13.06,-1124.76,7916.26,3271.48,-1849.37
BicepCurl,130595,130597,-241.09,1.71,-1068.12,7653.81,3619.38,-1599.12
BicepCurl,130605,130607,-303.71,0.37,-1011.72,7147.22,2966.31,-1513.67
BicepCurl,130614,130616,-332.4,-4.27,-979.98,6457.52,1568.6,-1367.19
BicepCurl,130624,130626,-334.11,-23.44,-984.99,5639.65,-109.86,-1269.53
BicepCurl,130634,130636,-311.28,-38.94,-1007.81,4907.23,-1635.74,-1123.05
BicepCurl,130644,130646,-287.35,-55.54,-1029.54,4333.5,-2777.1,-915.53
BicepCurl,130654,130656,-257.69,-77.51,-1072.88,3942.87,-3222.66,-823.97
BicepCurl,130664,130666,-206.67,-98.88,-1141.97,3808.59,-2667.24,-738.53
BicepCurl,130674,130675,-175.54,-116.58,-1171.02,3906.25,-1239.01,-714.11
BicepCurl,130683,130685,-185.3,-117.92,-1141.11,4034.42,164.79,-720.21
BicepCurl,130693,130695,-218.38,-112.92,-1093.99,4034.42,891.11,-695.8
BicepCurl,130703,130705,-247.8,-106.45,-1048.71,3851.32,988.77,-738.53
BicepCurl,130713,130714,-262.33,-98.51,-1012.7,3558.35,744.63,-805.66
BicepCurl,130723,130724,-268.68,-100.22,-1000.73,3192.14,207.52,-775.15
BicepCurl,130733,130734,-269.41,-109.62,-1007.93,2856.45,-372.31,-689.7
BicepCurl,130742,130744,-264.89,-117.68,-1020.14,2606.2,-933.84,-604.25
BicepCurl,130752,130754,-261.96,-129.03,-1037.6,2453.61,-1348.88,-506.59
BicepCurl,130762,130764,-258.54,-142.21,-1055.3,2374.27,-1409.91,-463.87
BicepCurl,130772,130774,-250.49,-151.49,-1078.13,2301.03,-1007.08,-469.97
BicepCurl,130782,130783,-251.71,-159.79,-1106.32,2233.89,-268.55,-445.56
BicepCurl,130791,130793,-259.77,-165.89,-1119.26,2172.85,469.97,-408.94
BicepCurl,130801,130803,-268.68,-161.5,-1110.23,2050.78,988.77,-329.59
BicepCurl,130811,130813,-281.86,-153.69,-1098.14,1782.23,1147.46,-195.31
BicepCurl,130821,130823,-289.06,-151.73,-1105.47,1403.81,1141.36,-103.76
BicepCurl,130831,130833,-286.38,-150.88,-1124.39,982.67,1153.56,-54.93
BicepCurl,130841,130843,-285.03,-147.95,-1126.34,555.42,1116.94,0.0
BicepCurl,130850,130852,-291.63,-140.5,-1115.36,36.62,866.7,79.35
BicepCurl,130860,130862,-293.82,-132.45,-1120.97,-524.9,537.11,170.9
BicepCurl,130870,130872,-287.96,-130.74,-1144.04,-1013.18,305.18,274.66
BicepCurl,130880,130882,-278.32,-131.23,-1167.11,-1379.39,274.66,329.59
BicepCurl,130890,130892,-270.87,-129.39,-1173.83,-1690.67,439.45,408.94
BicepCurl,130900,130902,-271.12,-120.24,-1172.12,-2026.37,592.04,494.38
BicepCurl,130910,130912,-267.33,-109.99,-1173.34,-2374.27,817.87,579.83
BicepCurl,130919,130921,-258.3,-99.12,-1166.99,-2703.86,1214.6,653.08
BicepCurl,130929,130931,-254.88,-84.84,-1153.32,-3094.48,1519.78,805.66
BicepCurl,130939,130941,-255.86,-70.68,-1133.79,-3576.66,1776.12,988.77
BicepCurl,130949,130951,-272.58,-52.73,-1115.84,-4248.05,1885.99,1202.39
BicepCurl,130959,130961,-300.66,-43.46,-1118.65,-5114.75,1336.67,1452.64
BicepCurl,130969,130970,-308.59,-48.22,-1146.97,-5950.93,372.31,1654.05
BicepCurl,130978,130980,-297.36,-52.37,-1177.49,-6652.83,-323.49,1794.43
BicepCurl,130988,130990,-275.88,-46.63,-1209.96,-7250.98,-494.38,1861.57
BicepCurl,130998,131000,-252.81,-38.45,-1238.16,-7714.84,-97.66,2026.37
BicepCurl,131008,131010,-241.82,-29.05,-1233.52,-8111.57,677.49,2154.54
BicepCurl,131018,131019,-242.31,-7.08,-1209.35,-8587.65,1367.19,2288.82
BicepCurl,131027,131029,-246.7,14.53,-1196.04,-9167.48,1739.5,2545.17
BicepCurl,131037,131039,-253.3,28.08,-1196.29,-9692.38,1965.33,2740.48
BicepCurl,131047,131049,-264.28,39.06,-1215.82,-10229.49,1928.71,2838.13
BicepCurl,131057,131059,-268.8,41.87,-1242.43,-10565.19,1654.05,2911.38
BicepCurl,131067,131069,-284.18,54.08,-1210.69,-10693.36,1147.46,2960.21
BicepCurl,131077,131079,-310.67,88.75,-1152.95,-11004.64,73.24,2917.48
BicepCurl,131087,131089,-296.14,109.86,-1139.4,-11395.26,-1031.49,2880.86
BicepCurl,131096,131098,-260.99,116.33,-1135.25,-11621.09,-1635.74,2948.0
BicepCurl,131106,131108,-256.35,133.91,-1111.94,-11822.51,-2105.71,3247.07
BicepCurl,131116,131118,-247.44,142.7,-1080.93,-12017.82,-2178.96,3411.87
BicepCurl,131126,131128,-210.21,153.08,-1057.01,-12194.82,-1525.88,3424.07
BicepCurl,131136,131138,-179.93,172.36,-1061.04,-12426.76,-622.56,3601.07
BicepCurl,131146,131147,-169.92,177.73,-1075.44,-12481.69,469.97,3778.08
BicepCurl,131156,131157,-166.5,185.55,-1072.63,-12310.79,1544.19,3790.28
BicepCurl,131165,131167,-162.23,201.17,-1050.05,-12200.93,2600.1,3808.59
BicepCurl,131175,131177,-167.85,217.16,-1010.25,-12097.17,3509.52,3704.83
BicepCurl,131185,131187,-192.02,237.67,-953.37,-12078.86,3851.32,3637.7
BicepCurl,131195,131197,-210.08,266.97,-895.75,-12249.76,3759.77,3540.04
BicepCurl,131205,131207,-217.53,292.72,-862.92,-12615.97,3375.24,3417.97
BicepCurl,131214,131216,-218.99,308.72,-852.17,-13024.9,2917.48,3289.79
BicepCurl,131224,131226,-203.49,326.54,-869.38,-13415.53,2478.03,3155.52
BicepCurl,131234,131236,-169.19,338.75,-895.14,-13592.53,2349.85,3137.21
BicepCurl,131244,131246,-132.08,347.66,-886.6,-13665.77,2813.72,3143.31
BicepCurl,131254,131256,-114.5,373.05,-853.88,-13793.95,3509.52,3063.96
BicepCurl,131264,131265,-119.63,399.29,-811.77,-13836.67,3948.97,3082.28
BicepCurl,131273,131275,-128.91,425.78,-786.13,-13854.98,3948.97,2990.72
BicepCurl,131283,131285,-118.16,453.74,-785.89,-13702.39,3771.97,2948.0
BicepCurl,131293,131295,-103.76,460.69,-761.84,-13342.29,3692.63,2832.03
BicepCurl,131303,131305,-90.33,463.99,-713.75,-13104.25,3778.08,2545.17
BicepCurl,131313,131315,-74.22,483.76,-682.13,-12951.66,3833.01,2362.06
BicepCurl,131323,131324,-66.28,511.11,-678.1,-12829.59,3900.15,2246.09
BicepCurl,131333,131334,-59.81,534.18,-687.13,-12634.28,3955.08,2136.23
BicepCurl,131342,131344,-43.21,552.25,-690.19,-12390.14,4071.04,2081.3
BicepCurl,131352,131354,-32.23,567.63,-682.13,-12115.48,4217.53,2008.06
BicepCurl,131362,131364,-37.48,583.98,-664.79,-11706.54,4260.25,2069.09
BicepCurl,131372,131374,-26.37,601.32,-648.68,-11401.37,4339.6,1977.54
BicepCurl,131382,131383,1.83,617.55,-629.64,-11004.64,4681.4,1721.19
BicepCurl,131392,131393,6.59,641.48,-603.52,-10760.5,5035.4,1605.22
BicepCurl,131401,131403,-9.28,666.26,-575.32,-10571.29,5108.64,1501.46
BicepCurl,131411,131413,-26.61,689.58,-568.12,-10504.15,4797.36,1409.91
BicepCurl,131421,131423,-26.0,707.89,-556.15,-10290.53,4321.29,1324.46
BicepCurl,131431,131433,-4.03,719.6,-525.27,-10168.46,3973.39,1202.39
BicepCurl,131441,131443,13.79,732.91,-515.5,-10162.35,3771.97,1013.18
BicepCurl,131451,131453,22.09,745.61,-513.55,-10034.18,3637.7,805.66
BicepCurl,131461,131462,24.54,757.57,-526.61,-9906.01,3369.14,573.73
BicepCurl,131470,131472,30.4,768.68,-525.02,-9387.21,3021.24,531.01
BicepCurl,131480,131482,49.93,781.49,-483.52,-8923.34,2868.65,439.45
BicepCurl,131490,131492,74.22,794.8,-445.07,-8660.89,2893.07,378.42
BicepCurl,131500,131502,79.59,803.34,-435.55,-8471.68,3045.65,512.7
BicepCurl,131510,131512,62.5,812.13,-438.48,-8221.44,3271.48,500.49
BicepCurl,131519,131521,40.77,828.86,-415.89,-7849.12,3344.73,463.87
BicepCurl,131529,131531,22.58,851.44,-376.95,-7702.64,3240.97,457.76
BicepCurl,131539,131541,19.9,865.84,-354.74,-7733.15,3045.65,305.18
BicepCurl,131549,131551,41.5,868.29,-342.77,-7580.57,2783.2,238.04
BicepCurl,131559,131561,59.33,867.8,-324.46,-7427.98,2557.37,286.87
BicepCurl,131569,131570,56.88,866.33,-299.8,-7226.56,2380.37,292.97
BicepCurl,131578,131580,52.0,866.94,-281.86,-7086.18,2209.47,140.38
BicepCurl,131588,131590,56.4,872.19,-277.95,-6958.01,2044.68,79.35
BicepCurl,131598,131600,69.34,875.98,-268.31,-6842.04,2081.3,42.72
BicepCurl,131608,131610,79.1,878.66,-247.68,-6671.14,2258.3,-67.14
BicepCurl,131618,131620,82.64,886.11,-233.89,-6500.24,2307.13,-61.04
BicepCurl,131628,131629,92.29,892.82,-232.18,-6390.38,2380.37,-36.62
BicepCurl,131637,131639,105.71,890.38,-228.39,-6231.69,2563.48,-115.97
BicepCurl,131647,131649,107.42,889.77,-213.01,-5920.41,2667.24,-54.93
BicepCurl,131657,131659,94.24,894.65,-204.1,-5767.82,2661.13,-97.66
BicepCurl,131667,131669,86.18,899.17,-210.69,-5560.3,2478.03,-140.38
BicepCurl,131677,131679,91.8,906.13,-203.74,-5255.13,2331.54,-54.93
BicepCurl,131687,131688,94.97,916.99,-178.22,-5072.02,2355.96,-18.31
BicepCurl,131696,131698,89.48,927.49,-152.95,-5010.99,2435.3,-67.14
BicepCurl,131706,131708,82.03,925.78,-137.08,-5010.99,2435.3,-134.28
BicepCurl,131716,131718,85.82,917.24,-126.83,-4840.09,2337.65,-195.31
BicepCurl,131726,131728,93.63,915.41,-116.33,-4675.29,2252.2,-231.93
BicepCurl,131736,131737,87.65,916.5,-117.8,-4577.64,2124.02,-250.24
BicepCurl,131746,131748,79.59,916.14,-116.33,-4357.91,1959.23,-305.18
BicepCurl,131755,131757,68.97,926.03,-98.51,-4089.36,1831.05,-335.69
BicepCurl,131765,131767,50.54,939.58,-85.82,-4077.15,1654.05,-378.42
BicepCurl,131775,131777,40.53,950.93,-83.25,-3961.18,1428.22,-421.14
BicepCurl,131785,131787,44.43,962.52,-75.44,-3869.63,1269.53,-347.9
BicepCurl,131795,131797,59.69,958.86,-61.28,-3887.94,1293.95,-335.69
BicepCurl,131805,131807,71.41,953.61,-54.2,-3784.18,1416.02,-250.24
BicepCurl,131814,131816,68.12,957.52,-58.23,-3698.73,1470.95,-152.59
BicepCurl,131824,131826,58.84,956.91,-63.72,-3576.66,1422.12,-54.93
BicepCurl,131834,131836,49.68,959.35,-50.54,-3277.59,1281.74,24.41
BicepCurl,131844,131846,45.53,968.14,-25.63,-3167.72,1055.91,24.41
BicepCurl,131854,131856,51.76,966.55,-15.26,-3216.55,830.08,12.21
BicepCurl,131864,131866,64.33,953.37,-10.74,-3155.52,708.01,-79.35
BicepCurl,131874,131876,75.44,948.85,-8.79,-3045.65,616.46,-164.79
BicepCurl,131883,131885,80.81,948.12,-4.76,-2880.86,469.97,-195.31
BicepCurl,131893,131895,89.36,942.14,-2.44,-2789.31,354.0,-219.73
BicepCurl,131903,131905,102.54,939.09,-5.98,-2606.2,433.35,-323.49
BicepCurl,131913,131915,106.08,940.55,2.56,-2362.06,549.32,-299.07
BicepCurl,131923,131924,101.44,941.65,23.32,-2148.44,604.25,-183.11
BicepCurl,131932,131934,92.29,933.35,34.55,-2075.2,671.39,-268.55
BicepCurl,131942,131944,84.96,922.49,44.43,-1690.67,579.83,-268.55
BicepCurl,131952,131954,88.99,919.8,60.42,-1361.08,518.8,-195.31
BicepCurl,131962,131964,87.4,920.29,75.93,-1062.01,628.66,-195.31
BicepCurl,131972,131974,67.99,921.26,96.07,-793.46,628.66,-115.97
BicepCurl,131982,131983,43.33,927.0,91.43,-720.21,488.28,-67.14
BicepCurl,131991,131993,24.78,939.94,86.91,-433.35,274.66,-183.11
BicepCurl,132001,132003,19.9,955.44,95.7,-396.73,-61.04,-189.21
BicepCurl,132011,132013,31.62,957.28,82.15,-445.56,-250.24,-317.38
BicepCurl,132021,132023,52.98,951.17,60.79,-256.35,-329.59,-274.66
BicepCurl,132031,132033,68.6,952.51,50.9,-18.31,-213.62,-170.9
BicepCurl,132041,132043,67.99,953.12,49.32,164.79,-54.93,-79.35
BicepCurl,132051,132053,54.2,947.39,54.93,402.83,-18.31,67.14
BicepCurl,132060,132062,37.72,940.8,72.39,665.28,-79.35,79.35
BicepCurl,132070,132072,20.02,935.06,86.79,823.97,-256.35,48.83
BicepCurl,132080,132082,4.27,926.27,99.12,1062.01,-579.83,6.1
BicepCurl,132090,132092,-0.12,917.85,113.53,1269.53,-885.01,-61.04
BicepCurl,132100,132102,2.32,915.53,114.62,1452.64,-1074.22,-109.86
BicepCurl,132109,132111,9.03,915.41,98.75,1629.64,-1196.29,-183.11
BicepCurl,132119,132121,17.09,912.11,85.33,2020.26,-1367.19,-79.35
BicepCurl,132129,132131,25.27,908.2,78.98,2435.3,-1507.57,54.93
BicepCurl,132139,132141,34.3,901.37,72.02,2856.45,-1538.09,152.59
BicepCurl,132149,132151,44.31,894.17,59.81,3344.73,-1611.33,311.28
BicepCurl,132159,132161,65.43,889.16,48.83,3961.18,-1666.26,573.73
BicepCurl,132169,132170,88.62,883.79,52.98,4565.43,-1513.67,805.66
BicepCurl,132178,132180,99.49,875.37,64.58,5078.13,-1293.95,933.84
BicepCurl,132188,132190,99.37,859.5,72.14,5578.61,-1190.19,1074.22
BicepCurl,132198,132200,90.94,843.75,62.99,6073.0,-1275.63,1129.15
BicepCurl,132208,132210,76.17,832.15,41.99,6658.94,-1550.29,1116.94
BicepCurl,132218,132220,63.35,827.64,18.8,7287.6,-2001.95,1159.67
BicepCurl,132227,132229,60.06,828.74,-12.21,7830.81,-2423.1,1074.22
BicepCurl,132237,132239,68.12,831.42,-34.42,8447.27,-2862.55,1068.12
BicepCurl,132247,132249,87.28,840.82,-32.47,9008.79,-3192.14,1135.25
BicepCurl,132257,132259,110.11,850.46,-27.34,9301.76,-3271.48,1129.15
BicepCurl,132267,132269,119.38,849.24,-42.85,9362.79,-3167.72,1116.94
BicepCurl,132277,132279,99.85,838.13,-74.34,9411.62,-3051.76,994.87
BicepCurl,132287,132289,59.08,830.69,-111.57,9552.0,-3308.11,787.35
BicepCurl,132296,132298,30.88,829.35,-156.25,9729.0,-3997.8,610.35
BicepCurl,132306,132308,39.55,825.93,-208.62,9954.83,-4693.6,384.52
BicepCurl,132316,132318,72.39,820.07,-272.22,10217.29,-5102.54,146.48
BicepCurl,132326,132328,112.67,814.45,-321.9,10717.77,-5139.16,24.41
BicepCurl,132336,132338,148.19,819.7,-316.04,11322.02,-4791.26,67.14
BicepCurl,132346,132348,157.84,833.5,-292.97,11407.47,-4101.56,54.93
BicepCurl,132356,132357,135.62,832.4,-296.14,11236.57,-3399.66,-42.72
BicepCurl,132365,132367,90.21,820.19,-317.38,11163.33,-3131.1,-42.72
BicepCurl,132375,132377,37.6,812.62,-352.17,11157.23,-3417.97,-67.14
BicepCurl,132385,132387,3.17,810.91,-399.78,11145.02,-4022.22,-311.28
BicepCurl,132395,132397,-4.76,805.66,-450.93,11175.54,-4797.36,-616.46
BicepCurl,132405,132406,-3.54,796.51,-458.13,11401.37,-5511.47,-933.84
BicepCurl,132415,132416,-2.44,790.41,-444.46,11279.3,-6243.9,-1190.19
BicepCurl,132424,132426,5.37,774.9,-474.73,11004.64,-6738.28,-1635.74
BicepCurl,132434,132436,19.17,753.3,-511.23,10937.5,-6976.32,-1928.71
BicepCurl,132444,132446,52.37,740.72,-569.82,10760.5,-6768.8,-2197.27
BicepCurl,132454,132456,88.01,738.28,-694.09,10784.91,-6066.89,-2209.47
BicepCurl,132464,132466,75.44,738.65,-787.96,11212.16,-5023.19,-1629.64
BicepCurl,132474,132476,25.63,745.0,-787.35,11627.2,-3784.18,-1556.4
BicepCurl,132483,132485,-22.34,757.2,-728.39,11810.3,-2935.79,-1672.36
BicepCurl,132493,132495,-61.28,756.47,-643.19,11712.65,-2783.2,-1605.22
BicepCurl,132503,132505,-88.87,744.38,-564.09,11212.16,-3070.07,-1702.88
BicepCurl,132513,132515,-104.0,726.07,-545.53,10437.01,-3765.87,-1849.37
BicepCurl,132523,132525,-108.76,698.49,-606.45,9826.66,-4797.36,-1977.54
BicepCurl,132533,132535,-103.76,663.57,-706.05,9558.11,-5828.86,-2069.09
BicepCurl,132543,132544,-78.12,630.0,-803.96,9698.49,-6396.48,-2301.03
BicepCurl,132552,132554,-29.66,606.57,-882.08,10113.53,-6243.9,-2520.75
BicepCurl,132562,132564,2.69,595.7,-918.58,10699.46,-5334.47,-2551.27
BicepCurl,132572,132574,-4.39,588.62,-915.53,11267.09,-4064.94,-2593.99
BicepCurl,132582,132583,-23.56,579.22,-886.96,11730.96,-2734.38,-2630.62
BicepCurl,132592,132593,-42.24,578.49,-823.49,11962.89,-1391.6,-2618.41
BicepCurl,132601,132603,-78.98,583.01,-755.74,11535.64,-427.25,-2380.37
BicepCurl,132611,132613,-141.48,578.98,-727.29,10754.39,-415.04,-2020.26
BicepCurl,132621,132623,-225.59,560.18,-725.34,10076.9,-1684.57,-1727.29
BicepCurl,132631,132633,-298.22,527.1,-749.39,9454.35,-3973.39,-1831.05
BicepCurl,132641,132643,-301.76,488.89,-806.76,9082.03,-6408.69,-2416.99
BicepCurl,132651,132652,-233.52,453.25,-880.37,8929.44,-8148.19,-3021.24
BicepCurl,132660,132662,-145.26,419.68,-988.89,9063.72,-8654.79,-3460.69
BicepCurl,132670,132672,-61.4,384.28,-1123.9,9655.76,-7427.98,-3607.18
BicepCurl,132680,132682,8.91,368.29,-1191.16,10546.87,-4156.49,-3668.21
BicepCurl,132690,132692,16.97,377.08,-1126.71,11425.78,219.73,-3509.52
BicepCurl,132700,132702,-64.7,396.97,-988.65,11889.65,3723.14,-3063.96
BicepCurl,132710,132711,-206.42,418.82,-872.19,11407.47,4895.02,-2148.44
BicepCurl,132720,132721,-352.05,425.66,-787.84,10314.94,3796.39,-1470.95
BicepCurl,132729,132731,-430.3,421.75,-722.53,8953.86,976.56,-1446.53
BicepCurl,132739,132741,-424.56,402.71,-696.66,7690.43,-2563.48,-1806.64
BicepCurl,132749,132751,-369.38,362.43,-754.39,6768.8,-6005.86,-2221.68
BicepCurl,132759,132761,-284.55,305.42,-964.36,6231.69,-8386.23,-2471.92
BicepCurl,132769,132770,-169.68,228.15,-1231.08,6561.28,-7806.4,-2862.55
BicepCurl,132778,132780,-62.5,181.27,-1356.08,7836.91,-4125.98,-3472.9
BicepCurl,132788,132790,-49.07,192.87,-1304.81,9167.48,286.87,-3662.11
BicepCurl,132798,132800,-124.39,216.55,-1163.33,9948.73,3411.87,-3289.79
BicepCurl,132808,132810,-219.48,244.63,-1030.4,9967.04,4803.47,-2716.06
BicepCurl,132818,132820,-312.01,270.39,-949.71,9466.55,4797.36,-2056.88
BicepCurl,132827,132829,-390.62,277.83,-893.55,8679.2,3405.76,-1690.67
BicepCurl,132837,132839,-445.8,273.93,-849.85,7653.81,756.84,-1525.88
BicepCurl,132847,132849,-469.24,247.92,-846.56,6561.28,-2734.38,-1556.4
BicepCurl,132857,132859,-437.26,195.92,-921.87,5682.37,-6091.31,-1733.4
BicepCurl,132867,132869,-343.63,137.08,-1083.74,5096.44,-7891.85,-2111.82
BicepCurl,132877,132879,-227.66,89.97,-1242.55,5194.09,-7153.32,-2593.99
BicepCurl,132886,132888,-140.5,71.29,-1298.1,5816.65,-4547.12,-2960.21
BicepCurl,132896,132898,-110.96,69.7,-1262.82,6359.86,-1416.02,-3002.93
BicepCurl,132906,132908,-115.48,101.2,-1178.47,6768.8,1531.98,-2868.65
BicepCurl,132916,132918,-150.76,158.2,-1070.43,7012.94,3698.73,-2325.44
BicepCurl,132926,132928,-241.82,163.94,-975.46,6768.8,4449.46,-1684.57
BicepCurl,132936,132938,-339.97,147.58,-898.32,6140.14,3552.25,-1452.64
BicepCurl,132946,132947,-392.58,155.76,-852.05,5303.96,1318.36,-1397.71
BicepCurl,132956,132957,-400.51,141.72,-869.26,4547.12,-1354.98,-1275.63
BicepCurl,132966,132967,-379.76,103.15,-935.55,3997.8,-3393.55,-1220.7
BicepCurl,132975,132977,-335.94,66.77,-1019.65,3649.9,-4174.8,-1263.43
BicepCurl,132985,132987,-278.69,35.77,-1103.27,3588.87,-3552.25,-1300.05
BicepCurl,132995,132997,-248.29,15.26,-1143.55,3753.66,-1989.75,-1196.29
BicepCurl,133005,133007,-258.79,10.74,-1122.44,3857.42,-396.73,-1092.53
BicepCurl,133014,133016,-282.23,16.85,-1093.38,3814.7,640.87,-933.84
BicepCurl,133024,133026,-301.39,18.92,-1084.23,3710.94,1226.81,-756.84
BicepCurl,133034,133036,-318.85,19.17,-1068.24,3576.66,1593.02,-665.28
BicepCurl,133044,133046,-336.3,24.66,-1035.4,3308.11,1568.6,-622.56
BicepCurl,133054,133056,-343.51,27.34,-1010.13,2905.27,1019.29,-555.42
BicepCurl,133064,133066,-349.0,21.73,-998.05,2447.51,134.28,-439.45
BicepCurl,133073,133075,-350.34,17.58,-989.75,1995.85,-952.15,-384.52
BicepCurl,133083,133085,-324.34,11.23,-1006.47,1574.71,-1873.78,-360.11
BicepCurl,133093,133095,-288.21,0.12,-1036.5,1409.91,-2130.13,-299.07
BicepCurl,133103,133105,-276.12,-10.86,-1043.82,1409.91,-1928.71,-238.04
BicepCurl,133113,133115,-274.17,-20.14,-1044.56,1470.95,-1513.67,-274.66
