label,timestamp1,timestamp2,x_out,y_out,z_out,gyro_x,gyro_y,gyro_z
Stationary,682501,682503,-132.69,-955.44,233.89,54.93,-79.35,-48.83
Stationary,682511,682513,-135.25,-956.05,233.64,54.93,-85.45,-48.83
Stationary,682521,682523,-138.06,-957.4,232.79,48.83,-109.86,-42.72
Stationary,682531,682533,-138.31,-958.25,230.96,48.83,-134.28,-42.72
Stationary,682541,682543,-134.16,-956.91,229.37,54.93,-140.38,-48.83
Stationary,682550,682552,-130.25,-954.59,229.25,48.83,-103.76,-30.52
Stationary,682560,682562,-129.03,-953.61,231.2,42.72,-73.24,-6.1
Stationary,682570,682572,-130.86,-954.47,233.64,24.41,-54.93,12.21
Stationary,682580,682582,-132.32,-955.57,235.47,30.52,-54.93,24.41
Stationary,682590,682592,-132.45,-955.57,236.21,42.72,-61.04,24.41
Stationary,682600,682602,-134.4,-955.32,235.84,36.62,-67.14,36.62
Stationary,682610,682612,-135.62,-955.44,234.13,30.52,-67.14,54.93
Stationary,682620,682621,-134.64,-957.89,231.57,36.62,-79.35,67.14
Stationary,682629,682631,-129.27,-957.52,231.69,61.04,-85.45,61.04
Stationary,682639,682641,-127.2,-954.22,234.01,42.72,-67.14,54.93
Stationary,682649,682651,-130.49,-954.47,236.08,30.52,-54.93,54.93
Stationary,682659,682661,-130.98,-955.08,236.69,36.62,-67.14,54.93
Stationary,682669,682671,-127.56,-953.74,236.82,36.62,-79.35,42.72
Stationary,682679,682681,-125.12,-952.39,236.33,30.52,-61.04,54.93
Stationary,682688,682690,-127.08,-954.59,232.79,24.41,-42.72,67.14
Stationary,682698,682700,-126.59,-959.47,230.71,24.41,-42.72,61.04
Stationary,682708,682710,-126.22,-964.48,232.91,24.41,-24.41,48.83
Stationary,682718,682720,-130.49,-968.87,237.67,18.31,-24.41,18.31
Stationary,682728,682729,-135.01,-971.31,242.55,30.52,-48.83,-24.41
Stationary,682738,682740,-136.35,-969.48,245.24,36.62,-103.76,-48.83
Stationary,682747,682749,-135.01,-964.6,245.97,42.72,-134.28,-30.52
Stationary,682757,682759,-131.35,-962.04,245.73,42.72,-115.97,12.21
Stationary,682767,682769,-125.85,-959.84,245.85,54.93,-85.45,48.83
Stationary,682777,682779,-121.09,-958.13,246.83,67.14,-24.41,67.14
Stationary,682787,682789,-120.97,-957.89,247.68,85.45,48.83,79.35
Stationary,682797,682798,-124.27,-957.52,247.31,128.17,85.45,67.14
Stationary,682806,682808,-125.98,-956.79,246.34,170.9,79.35,24.41
Stationary,682816,682818,-127.93,-954.47,245.73,189.21,48.83,-12.21
Stationary,682826,682828,-129.27,-952.03,244.75,207.52,0.0,-18.31
Stationary,682836,682838,-127.44,-949.83,242.92,201.42,-36.62,0.0
Stationary,682846,682848,-125.73,-950.93,240.84,183.11,-30.52,30.52
Stationary,682855,682857,-125.98,-954.59,238.77,183.11,-18.31,54.93
Stationary,682865,682867,-127.81,-957.15,236.57,177.0,12.21,54.93
Stationary,682875,682877,-130.0,-958.37,234.74,177.0,24.41,30.52
Stationary,682885,682887,-132.93,-959.96,233.64,170.9,6.1,6.1
Stationary,682895,682897,-133.67,-962.04,232.79,177.0,-24.41,-18.31
Stationary,682905,682907,-131.47,-960.69,232.18,183.11,-48.83,-36.62
Stationary,682915,682917,-130.25,-956.54,231.45,177.0,-61.04,-30.52
Stationary,682924,682926,-129.15,-954.22,229.98,158.69,-48.83,-12.21
Stationary,682934,682936,-129.27,-953.61,228.64,140.38,-30.52,12.21
Stationary,682944,682946,-132.08,-953.98,228.03,115.97,-30.52,36.62
Stationary,682954,682956,-135.13,-955.32,227.29,91.55,-42.72,24.41
Stationary,682964,682966,-134.28,-957.03,227.66,79.35,-85.45,-12.21
Stationary,682973,682975,-130.49,-957.52,229.61,79.35,-103.76,-36.62
Stationary,682983,682985,-131.84,-956.79,230.83,67.14,-109.86,-24.41
Stationary,682993,682995,-134.64,-954.83,230.83,48.83,-122.07,0.0
Stationary,683003,683005,-132.57,-953.25,230.1,30.52,-146.48,0.0
Stationary,683013,683015,-129.88,-952.15,229.98,18.31,-134.28,12.21
Stationary,683023,683025,-129.27,-950.93,230.59,12.21,-115.97,42.72
Stationary,683032,683034,-127.08,-951.66,231.08,12.21,-85.45,48.83
Stationary,683042,683044,-125.85,-952.64,232.54,12.21,-48.83,67.14
Stationary,683052,683054,-128.17,-955.08,234.01,12.21,-30.52,85.45
Stationary,683062,683064,-128.05,-957.4,235.47,30.52,-36.62,73.24
Stationary,683072,683074,-126.71,-957.28,236.69,42.72,-42.72,54.93
Stationary,683082,683084,-129.39,-957.03,235.72,30.52,-54.93,67.14
Stationary,683092,683094,-131.1,-958.37,234.62,30.52,-85.45,61.04
Stationary,683101,683103,-127.56,-959.47,234.99,42.72,-91.55,24.41
Stationary,683111,683113,-125.61,-958.01,235.96,42.72,-73.24,24.41
Stationary,683121,683123,-126.46,-958.01,236.82,36.62,-54.93,30.52
Stationary,683131,683133,-126.46,-959.59,237.79,42.72,-30.52,24.41
Stationary,683141,683143,-128.3,-958.86,238.89,42.72,-30.52,30.52
Stationary,683150,683152,-129.64,-958.25,238.77,36.62,-42.72,48.83
Stationary,683160,683162,-127.93,-958.86,238.53,36.62,-42.72,30.52
Stationary,683170,683172,-126.59,-957.76,239.14,36.62,-30.52,30.52
Stationary,683180,683182,-127.81,-956.18,239.01,36.62,-12.21,36.62
Stationary,683190,683192,-127.2,-956.67,238.65,42.72,-6.1,48.83
Stationary,683200,683202,-125.61,-956.42,238.65,54.93,0.0,30.52
Stationary,683210,683211,-127.32,-956.91,238.16,42.72,0.0,36.62
Stationary,683220,683221,-127.44,-959.72,237.92,36.62,-6.1,30.52
Stationary,683229,683231,-124.63,-960.94,237.79,54.93,0.0,36.62
Stationary,683239,683241,-126.22,-958.25,236.94,67.14,18.31,36.62
Stationary,683249,683251,-130.62,-957.4,235.35,48.83,18.31,54.93
Stationary,683259,683261,-126.71,-958.86,234.74,67.14,0.0,30.52
Stationary,683269,683271,-125.24,-957.28,236.82,67.14,24.41,24.41
Stationary,683278,683280,-130.25,-956.54,237.67,54.93,24.41,30.52
Stationary,683288,683290,-129.03,-956.79,237.67,61.04,-18.31,6.1
Stationary,683298,683300,-125.49,-956.42,238.04,61.04,-48.83,-24.41
Stationary,683308,683310,-125.49,-955.57,237.67,61.04,-54.93,-6.1
Stationary,683318,683320,-126.71,-956.05,237.55,67.14,-48.83,12.21
Stationary,683328,683329,-127.32,-955.69,237.92,67.14,-36.62,6.1
Stationary,683337,683339,-128.3,-953.98,237.18,54.93,-42.72,30.52
Stationary,683347,683349,-128.91,-955.32,237.55,36.62,-42.72,30.52
Stationary,683357,683359,-126.59,-957.15,239.14,48.83,-24.41,-6.1
Stationary,683367,683369,-125.49,-956.05,238.65,54.93,-6.1,0.0
Stationary,683377,683379,-127.69,-955.32,237.43,54.93,6.1,6.1
Stationary,683387,683388,-132.93,-957.76,235.47,42.72,0.0,42.72
Stationary,683397,683398,-133.79,-959.35,234.37,54.93,-24.41,42.72
Stationary,683406,683408,-129.03,-958.01,235.35,54.93,-36.62,24.41
Stationary,683416,683418,-127.56,-955.32,237.06,54.93,-18.31,-6.1
Stationary,683426,683428,-126.34,-953.37,238.16,42.72,12.21,12.21
Stationary,683436,683438,-127.69,-951.17,238.04,36.62,18.31,6.1
Stationary,683446,683448,-128.3,-951.54,236.45,24.41,6.1,18.31
Stationary,683455,683457,-124.63,-954.83,233.15,18.31,0.0,6.1
Stationary,683466,683467,-125.0,-959.47,233.89,0.0,6.1,6.1
Stationary,683475,683477,-133.06,-965.21,235.35,-18.31,-24.41,12.21
Stationary,683485,683487,-135.62,-968.99,238.16,-12.21,-54.93,-12.21
Stationary,683495,683497,-135.86,-968.38,243.04,-18.31,-85.45,-79.35
Stationary,683505,683507,-140.75,-963.87,243.65,-30.52,-195.31,-67.14
Stationary,683515,683517,-135.01,-959.96,243.77,-36.62,-213.62,-79.35
Stationary,683524,683526,-126.83,-956.91,243.04,-48.83,-152.59,-36.62
Stationary,683534,683536,-124.39,-953.37,241.21,-30.52,-97.66,54.93
Stationary,683544,683546,-121.95,-953.74,240.23,-24.41,-48.83,109.86
Stationary,683554,683556,-120.85,-955.93,241.21,30.52,-6.1,91.55
Stationary,683564,683566,-119.75,-955.81,242.31,79.35,18.31,97.66
Stationary,683574,683576,-118.16,-955.57,240.11,122.07,24.41,54.93
Stationary,683583,683585,-115.97,-954.22,238.53,146.48,48.83,-12.21
Stationary,683593,683595,-119.75,-952.39,238.4,140.38,97.66,-18.31
Stationary,683603,683605,-125.61,-953.37,237.67,128.17,103.76,24.41
Stationary,683613,683615,-127.56,-955.57,237.06,109.86,109.86,30.52
Stationary,683623,683625,-134.28,-956.91,232.42,85.45,79.35,48.83
Stationary,683633,683635,-131.96,-959.23,233.28,91.55,97.66,30.52
Stationary,683642,683644,-132.81,-960.57,236.21,54.93,91.55,-12.21
Stationary,683652,683654,-142.94,-960.82,231.45,36.62,-73.24,18.31
Stationary,683662,683664,-129.76,-960.45,225.1,18.31,-189.21,-42.72
Stationary,683672,683674,-110.23,-956.91,222.05,18.31,-140.38,-91.55
Stationary,683682,683684,-109.74,-951.05,223.51,6.1,-12.21,-54.93
Stationary,683692,683694,-123.05,-952.27,224.61,-18.31,73.24,42.72
Stationary,683701,683703,-133.42,-955.93,223.88,6.1,30.52,61.04
Stationary,683711,683713,-132.93,-955.2,223.14,6.1,-54.93,73.24
Stationary,683721,683723,-132.2,-957.03,223.51,-12.21,-109.86,36.62
Stationary,683731,683733,-133.91,-958.5,221.8,-24.41,-134.28,-12.21
Stationary,683741,683743,-132.08,-956.54,222.41,-12.21,-115.97,12.21
Stationary,683751,683752,-125.24,-954.35,229.98,-6.1,-18.31,54.93
Stationary,683760,683762,-136.96,-955.93,230.83,-73.24,-79.35,140.38
Stationary,683770,683772,-140.87,-957.89,224.73,-79.35,-231.93,91.55
Stationary,683780,683782,-115.23,-956.3,221.68,-97.66,-213.62,-18.31
Stationary,683790,683792,-108.03,-951.66,219.85,-109.86,-54.93,-6.1
Stationary,683800,683802,-120.36,-955.44,226.2,-91.55,103.76,109.86
Stationary,683810,683812,-130.25,-964.11,234.86,-61.04,164.79,103.76
Stationary,683819,683821,-139.16,-961.06,234.25,-24.41,61.04,152.59
Stationary,683829,683831,-136.23,-958.86,231.57,-18.31,-36.62,134.28
Stationary,683839,683841,-121.83,-961.55,231.45,-6.1,-6.1,48.83
Stationary,683849,683851,-122.68,-958.5,234.86,-6.1,61.04,54.93
Stationary,683859,683861,-131.71,-958.62,237.43,-36.62,61.04,170.9
Stationary,683869,683871,-132.32,-964.6,236.82,-24.41,12.21,183.11
Stationary,683878,683880,-126.34,-963.26,237.18,6.1,-48.83,152.59
Stationary,683889,683890,-120.48,-959.35,237.55,-18.31,-48.83,128.17
Stationary,683898,683900,-120.48,-960.94,238.04,-18.31,-18.31,97.66
Stationary,683908,683910,-120.97,-962.16,237.79,-18.31,-12.21,73.24
Stationary,683918,683920,-120.73,-960.94,237.43,-18.31,-18.31,79.35
Stationary,683928,683930,-122.44,-960.82,235.84,-18.31,-12.21,54.93
Stationary,683938,683939,-124.39,-960.57,233.76,6.1,-6.1,30.52
Stationary,683947,683949,-124.63,-957.76,233.4,12.21,-12.21,48.83
Stationary,683957,683959,-125.12,-959.35,234.5,24.41,-12.21,73.24
Stationary,683967,683969,-124.51,-963.38,235.84,54.93,-36.62,42.72
Stationary,683977,683979,-119.75,-961.79,235.72,79.35,-67.14,-12.21
Stationary,683987,683989,-115.48,-957.64,235.23,85.45,-24.41,-48.83
Stationary,683997,683999,-118.16,-955.81,235.47,67.14,54.93,-6.1
Stationary,684006,684008,-123.17,-956.18,234.01,54.93,97.66,30.52
Stationary,684016,684018,-125.61,-958.5,232.42,73.24,122.07,36.62
Stationary,684026,684028,-128.05,-961.06,230.83,91.55,73.24,18.31
Stationary,684036,684038,-129.64,-961.3,228.27,115.97,18.31,-6.1
Stationary,684046,684048,-130.86,-959.47,227.54,122.07,6.1,-36.62
Stationary,684056,684058,-131.47,-957.76,227.66,109.86,24.41,-6.1
Stationary,684066,684067,-131.23,-958.62,227.91,97.66,48.83,0.0
Stationary,684075,684077,-130.86,-960.45,228.64,109.86,67.14,-12.21
Stationary,684085,684087,-131.96,-960.08,229.61,134.28,67.14,-42.72
Stationary,684095,684097,-133.3,-958.5,229.25,140.38,48.83,-48.83
Stationary,684105,684107,-130.49,-958.25,228.27,158.69,30.52,-61.04
Stationary,684114,684116,-126.1,-956.54,228.64,158.69,54.93,-85.45
Stationary,684124,684126,-126.34,-953.86,230.83,146.48,140.38,-67.14
Stationary,684134,684136,-134.4,-953.61,233.89,122.07,195.31,-30.52
Stationary,684144,684146,-143.68,-955.81,235.47,97.66,158.69,0.0
Stationary,684154,684156,-143.43,-957.28,234.62,91.55,85.45,-6.1
Stationary,684164,684166,-138.43,-956.42,232.06,85.45,18.31,-24.41
Stationary,684174,684176,-133.67,-954.35,230.47,73.24,-30.52,-30.52
Stationary,684183,684185,-128.42,-953.74,227.42,48.83,-54.93,-30.52
Stationary,684193,684195,-124.63,-957.76,223.75,24.41,-24.41,6.1
Stationary,684203,684205,-121.22,-962.77,223.39,36.62,30.52,24.41
Stationary,684213,684215,-125.85,-965.82,226.93,54.93,79.35,30.52
Stationary,684223,684225,-138.55,-968.87,233.76,73.24,67.14,6.1
Stationary,684233,684235,-145.51,-968.51,238.89,103.76,-36.62,-24.41
Stationary,684243,684244,-142.82,-964.6,241.7,103.76,-115.97,-48.83
Stationary,684252,684254,-138.67,-961.06,242.07,103.76,-146.48,-30.52
Stationary,684262,684264,-134.4,-959.35,241.46,97.66,-109.86,12.21
Stationary,684272,684274,-125.61,-958.01,242.07,103.76,-24.41,67.14
Stationary,684282,684284,-122.8,-956.91,244.26,97.66,85.45,128.17
Stationary,684292,684294,-127.81,-960.21,242.68,103.76,109.86,164.79
Stationary,684302,684304,-124.51,-961.91,240.36,183.11,103.76,85.45
Stationary,684311,684313,-118.04,-957.64,240.36,207.52,115.97,6.1
Stationary,684321,684323,-121.7,-953.98,239.99,213.62,134.28,36.62
Stationary,684331,684333,-127.93,-953.98,240.11,213.62,109.86,79.35
Stationary,684341,684343,-128.54,-954.47,237.67,244.14,67.14,109.86
Stationary,684351,684353,-122.44,-952.64,235.47,262.45,54.93,128.17
Stationary,684360,684362,-125.24,-954.59,234.37,238.04,79.35,109.86
Stationary,684370,684372,-134.52,-960.33,232.79,280.76,61.04,79.35
Stationary,684380,684382,-130.98,-961.3,232.67,286.87,30.52,48.83
Stationary,684390,684392,-128.91,-960.57,232.06,262.45,0.0,30.52
Stationary,684400,684402,-130.49,-960.69,230.35,262.45,-18.31,30.52
Stationary,684410,684412,-127.56,-958.98,229.13,268.55,-6.1,12.21
Stationary,684420,684422,-126.1,-954.1,227.78,274.66,-6.1,36.62
Stationary,684429,684431,-125.73,-950.44,227.66,225.83,6.1,73.24
Stationary,684439,684441,-126.59,-954.22,227.05,183.11,12.21,67.14
Stationary,684449,684451,-128.3,-957.89,227.29,189.21,6.1,36.62
Stationary,684459,684461,-128.54,-957.15,228.52,183.11,24.41,6.1
Stationary,684469,684471,-131.23,-956.54,229.13,152.59,12.21,-18.31
Stationary,684479,684480,-132.93,-955.93,230.59,122.07,-24.41,-24.41
Stationary,684488,684490,-129.64,-955.69,233.64,97.66,-30.52,-61.04
Stationary,684498,684500,-132.08,-954.47,233.28,67.14,-48.83,-54.93
Stationary,684508,684510,-134.16,-953.49,230.59,48.83,-85.45,-42.72
Stationary,684518,684520,-127.69,-955.93,231.93,24.41,-48.83,-48.83
Stationary,684528,684530,-128.17,-956.54,233.89,6.1,-12.21,-6.1
Stationary,684538,684539,-131.71,-956.67,234.37,0.0,-36.62,48.83
Stationary,684547,684549,-127.56,-958.37,233.89,0.0,-48.83,18.31
Stationary,684557,684559,-125.49,-958.25,234.25,12.21,-30.52,12.21
Stationary,684567,684569,-128.17,-958.5,234.5,36.62,-30.52,54.93
Stationary,684577,684579,-126.95,-959.35,232.79,54.93,-48.83,54.93
Stationary,684587,684589,-122.19,-958.01,232.54,73.24,-12.21,48.83
Stationary,684597,684598,-120.24,-957.03,234.62,85.45,61.04,73.24
Stationary,684606,684608,-124.76,-959.11,237.3,91.55,158.69,85.45
Stationary,684616,684618,-132.57,-958.74,238.65,103.76,170.9,79.35
Stationary,684626,684628,-134.28,-956.18,239.5,97.66,128.17,61.04
Stationary,684636,684638,-133.18,-957.28,240.6,67.14,85.45,30.52
Stationary,684646,684648,-132.08,-958.98,240.48,61.04,48.83,6.1
Stationary,684656,684657,-127.08,-959.23,239.62,61.04,42.72,-12.21
Stationary,684665,684667,-125.12,-958.37,238.65,54.93,73.24,12.21
Stationary,684675,684677,-129.52,-958.37,237.67,61.04,79.35,48.83
Stationary,684685,684687,-130.25,-960.21,235.23,67.14,42.72,36.62
Stationary,684695,684697,-123.41,-958.62,234.86,85.45,36.62,-12.21
Stationary,684705,684707,-120.73,-955.44,236.21,91.55,67.14,-18.31
Stationary,684715,684717,-124.88,-955.57,237.67,103.76,97.66,12.21
Stationary,684725,684727,-129.03,-956.18,238.4,103.76,91.55,24.41
Stationary,684734,684736,-129.76,-955.93,238.53,122.07,67.14,30.52
Stationary,684744,684746,-130.62,-955.57,239.14,115.97,67.14,36.62
Stationary,684754,684756,-136.23,-955.2,237.92,97.66,42.72,42.72
Stationary,684764,684766,-133.79,-954.59,237.3,97.66,6.1,24.41
Stationary,684774,684776,-128.05,-954.96,238.28,73.24,18.31,12.21
Stationary,684783,684785,-130.74,-956.3,238.4,54.93,12.21,12.21
Stationary,684793,684795,-130.74,-956.91,237.18,54.93,0.0,-12.21
Stationary,684803,684805,-128.42,-957.4,237.18,54.93,12.21,-48.83
Stationary,684813,684815,-131.47,-956.79,237.55,54.93,12.21,-18.31
Stationary,684823,684825,-133.3,-958.13,237.67,48.83,6.1,-18.31
Stationary,684833,684835,-134.28,-958.86,238.53,61.04,6.1,-42.72
Stationary,684842,684844,-137.45,-956.42,240.23,48.83,-30.52,-36.62
Stationary,684852,684854,-140.62,-956.05,235.11,0.0,-140.38,-24.41
Stationary,684862,684864,-130.62,-957.76,232.91,18.31,-164.79,-24.41
Stationary,684872,684874,-117.43,-956.91,237.43,18.31,-48.83,-48.83
Stationary,684882,684884,-130.37,-956.79,239.26,24.41,30.52,67.14
Stationary,684892,684894,-140.75,-959.35,239.99,48.83,0.0,97.66
Stationary,684902,684904,-130.98,-958.74,239.26,79.35,-24.41,54.93
Stationary,684911,684913,-126.59,-954.96,238.16,85.45,-30.52,48.83
Stationary,684921,684923,-128.91,-956.79,237.55,67.14,-6.1,73.24
Stationary,684931,684933,-129.64,-959.72,238.16,67.14,0.0,24.41
Stationary,684941,684943,-127.2,-954.96,237.92,67.14,-6.1,42.72
Stationary,684951,684953,-124.76,-952.88,237.55,42.72,12.21,79.35
Stationary,684961,684962,-128.66,-955.32,236.82,48.83,18.31,67.14
Stationary,684970,684972,-128.91,-953.49,237.55,67.14,0.0,36.62
Stationary,684980,684982,-124.39,-951.05,237.92,54.93,0.0,30.52
Stationary,684990,684992,-125.0,-954.22,236.57,42.72,0.0,24.41
Stationary,685000,685002,-124.51,-960.21,234.99,48.83,-30.52,6.1
Stationary,685010,685012,-125.12,-964.6,234.13,54.93,-30.52,-12.21
Stationary,685020,685022,-130.13,-966.43,236.69,42.72,-30.52,-12.21
Stationary,685030,685031,-133.06,-968.75,242.31,42.72,-36.62,-18.31
Stationary,685039,685041,-135.86,-968.63,246.46,54.93,-61.04,-12.21
Stationary,685049,685051,-137.08,-964.48,246.58,42.72,-91.55,0.0
Stationary,685059,685061,-133.06,-961.43,244.63,30.52,-97.66,12.21
Stationary,685069,685071,-126.22,-958.62,243.41,48.83,-61.04,30.52
Stationary,685078,685080,-123.41,-956.67,244.02,61.04,-6.1,67.14
Stationary,685088,685090,-124.39,-958.25,244.02,91.55,18.31,97.66
Stationary,685098,685100,-123.29,-959.47,242.8,134.28,36.62,73.24
Stationary,685108,685110,-122.8,-957.4,242.07,170.9,48.83,36.62
Stationary,685118,685120,-122.56,-956.05,241.33,201.42,79.35,18.31
Stationary,685128,685130,-122.8,-955.44,240.72,219.73,122.07,24.41
Stationary,685138,685140,-122.92,-952.64,240.6,225.83,134.28,42.72
Stationary,685147,685149,-123.41,-950.81,241.21,195.31,134.28,54.93
Stationary,685157,685159,-127.81,-952.15,240.48,164.79,122.07,48.83
Stationary,685167,685169,-129.64,-953.49,237.92,152.59,85.45,12.21
Stationary,685177,685179,-128.91,-954.71,234.99,134.28,42.72,-24.41
Stationary,685187,685189,-129.15,-957.03,233.52,128.17,6.1,-30.52
Stationary,685197,685199,-130.74,-958.13,232.3,122.07,-36.62,-30.52
Stationary,685206,685208,-131.59,-957.64,230.35,109.86,-67.14,-36.62
Stationary,685216,685218,-129.03,-957.4,229.49,97.66,-67.14,-30.52
Stationary,685226,685228,-128.66,-956.79,228.76,97.66,-42.72,6.1
Stationary,685236,685238,-130.0,-954.1,228.64,103.76,-42.72,12.21
Stationary,685246,685248,-130.62,-954.1,228.88,73.24,-61.04,6.1
Stationary,685256,685258,-132.08,-956.42,229.74,67.14,-79.35,6.1
Stationary,685265,685267,-133.54,-956.3,230.35,48.83,-91.55,12.21
Stationary,685275,685277,-134.16,-955.69,231.81,30.52,-115.97,6.1
Stationary,685285,685287,-134.16,-955.81,234.5,-6.1,-128.17,12.21
Stationary,685295,685297,-133.79,-956.67,234.99,-30.52,-134.28,12.21
Stationary,685305,685307,-134.16,-957.4,235.23,-42.72,-122.07,18.31
Stationary,685315,685316,-134.16,-956.05,236.33,-54.93,-97.66,18.31
Stationary,685325,685327,-132.93,-954.1,237.18,-61.04,-67.14,36.62
Stationary,685334,685336,-130.74,-954.47,238.65,-73.24,-61.04,48.83
Stationary,685344,685346,-127.44,-955.69,239.38,-61.04,-61.04,61.04
Stationary,685354,685356,-126.59,-956.3,239.62,-54.93,-54.93,67.14
Stationary,685364,685366,-127.44,-957.52,239.87,-42.72,-61.04,73.24
Stationary,685374,685375,-125.49,-958.62,239.5,-12.21,-48.83,79.35
Stationary,685384,685385,-123.29,-958.13,239.14,0.0,-42.72,85.45
Stationary,685393,685395,-126.22,-958.01,239.14,0.0,-18.31,103.76
Stationary,685403,685405,-131.1,-958.86,238.89,12.21,0.0,122.07
Stationary,685413,685415,-128.05,-959.47,238.65,24.41,6.1,97.66
Stationary,685423,685425,-123.66,-958.25,239.01,24.41,18.31,79.35
Stationary,685433,685435,-125.0,-956.42,240.72,12.21,24.41,91.55
Stationary,685443,685445,-127.81,-959.35,241.33,6.1,18.31,79.35
Stationary,685453,685454,-127.56,-961.43,238.16,30.52,-36.62,54.93
Stationary,685462,685464,-122.8,-959.96,237.06,30.52,-48.83,36.62
Stationary,685472,685474,-121.7,-961.18,236.33,30.52,-18.31,24.41
Stationary,685482,685484,-123.41,-960.33,236.94,67.14,6.1,18.31
Stationary,685492,685494,-123.9,-958.86,237.43,54.93,61.04,12.21
Stationary,685501,685503,-127.2,-958.5,234.99,67.14,91.55,18.31
Stationary,685512,685513,-129.64,-957.76,233.64,67.14,73.24,24.41
Stationary,685521,685523,-127.44,-956.05,234.13,61.04,36.62,12.21
Stationary,685531,685533,-125.61,-954.1,235.35,48.83,24.41,12.21
Stationary,685541,685543,-124.88,-953.37,234.86,36.62,18.31,18.31
Stationary,685551,685553,-124.02,-953.25,233.52,30.52,24.41,6.1
Stationary,685561,685563,-126.46,-953.12,232.18,24.41,24.41,0.0
Stationary,685570,685572,-127.32,-954.59,230.83,24.41,24.41,-6.1
Stationary,685580,685582,-125.49,-957.03,231.2,30.52,24.41,-48.83
Stationary,685590,685592,-130.25,-955.69,230.96,24.41,-12.21,-30.52
Stationary,685600,685602,-134.03,-954.59,230.71,6.1,-30.52,-36.62
Stationary,685610,685612,-131.23,-956.79,231.32,0.0,-48.83,-48.83
Stationary,685620,685621,-132.08,-957.4,232.54,0.0,-54.93,-36.62
Stationary,685630,685632,-135.13,-958.25,232.67,-18.31,-97.66,12.21
Stationary,685639,685641,-132.45,-960.33,232.42,-12.21,-97.66,-12.21
Stationary,685649,685651,-127.32,-958.25,233.28,-18.31,-73.24,-6.1
Stationary,685659,685661,-127.69,-956.42,234.62,-42.72,-54.93,12.21
Stationary,685669,685671,-129.88,-959.47,237.67,-48.83,-42.72,0.0
Stationary,685679,685681,-129.52,-960.69,239.01,-36.62,-36.62,-24.41
Stationary,685688,685690,-131.1,-958.25,238.89,-36.62,-42.72,12.21
Stationary,685698,685700,-133.91,-958.98,238.04,-48.83,-61.04,18.31
Stationary,685708,685710,-134.03,-960.21,239.26,-42.72,-79.35,18.31
Stationary,685718,685720,-133.67,-959.35,239.38,-42.72,-97.66,24.41
Stationary,685728,685730,-129.39,-960.08,239.62,-18.31,-91.55,30.52
Stationary,685738,685739,-123.66,-960.08,240.23,-12.21,-79.35,12.21
Stationary,685747,685749,-126.46,-959.35,239.75,-6.1,-67.14,24.41
Stationary,685757,685759,-128.3,-961.43,239.99,0.0,-67.14,54.93
Stationary,685767,685769,-125.37,-962.77,239.99,24.41,-48.83,30.52
Stationary,685777,685779,-127.93,-961.3,240.6,24.41,-36.62,42.72
Stationary,685787,685789,-132.93,-961.91,241.7,30.52,-36.62,67.14
Stationary,685797,685799,-132.32,-963.38,242.31,42.72,-48.83,54.93
Stationary,685807,685809,-126.71,-961.18,241.33,54.93,-54.93,42.72
Stationary,685816,685818,-124.63,-957.4,239.5,48.83,-48.83,73.24
Stationary,685826,685828,-127.2,-956.67,237.06,36.62,-30.52,67.14
Stationary,685836,685838,-124.63,-957.15,238.16,36.62,0.0,42.72
Stationary,685846,685848,-126.46,-958.01,239.99,18.31,6.1,48.83
Stationary,685856,685858,-134.03,-961.91,238.4,18.31,-48.83,67.14
Stationary,685866,685868,-127.93,-964.23,231.69,48.83,-134.28,36.62
Stationary,685875,685877,-112.18,-958.13,227.05,85.45,-85.45,-18.31
Stationary,685885,685887,-111.57,-952.51,230.96,61.04,79.35,-18.31
Stationary,685895,685897,-132.57,-955.32,233.28,36.62,97.66,61.04
Stationary,685905,685907,-138.43,-956.79,230.83,79.35,-12.21,61.04
Stationary,685915,685917,-122.56,-951.66,228.88,85.45,-73.24,6.1
Stationary,685924,685926,-117.92,-949.22,228.88,48.83,-12.21,-6.1
Stationary,685935,685936,-127.2,-955.81,227.29,0.0,30.52,30.52
Stationary,685944,685946,-132.45,-963.13,226.2,0.0,-12.21,12.21
Stationary,685954,685956,-132.45,-966.19,228.76,-12.21,-122.07,48.83
Stationary,685964,685966,-133.06,-969.24,231.69,-30.52,-238.04,12.21
Stationary,685974,685976,-130.25,-970.34,232.91,-36.62,-323.49,-85.45
Stationary,685984,685986,-122.44,-965.82,232.06,-36.62,-329.59,-158.69
Stationary,685993,685995,-117.68,-960.82,229.49,-61.04,-256.35,-91.55
Stationary,686003,686005,-121.7,-960.94,227.54,-67.14,-164.79,6.1
Stationary,686013,686015,-123.66,-959.96,227.91,-48.83,-109.86,48.83
Stationary,686023,686025,-126.46,-958.37,230.71,-36.62,-42.72,73.24
Stationary,686033,686035,-131.47,-959.11,233.03,-6.1,0.0,103.76
Stationary,686043,686045,-129.88,-958.98,234.37,54.93,-12.21,85.45
Stationary,686053,686055,-125.49,-956.05,237.3,97.66,-73.24,36.62
Stationary,686062,686064,-125.24,-952.64,237.79,85.45,-158.69,30.52
Stationary,686072,686074,-122.07,-952.76,232.91,79.35,-219.73,18.31
Stationary,686082,686084,-110.72,-952.15,229.25,91.55,-219.73,6.1
Stationary,686092,686094,-108.52,-950.93,227.17,48.83,-128.17,48.83
