label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir
Chest press,,,70.23041534423828,-437.1470031738281,810.6994018554688
Chest press,,,42.27607727050781,-437.0391540527344,765.7709350585938
Chest press,,,-37.772212982177734,-405.01068115234375,791.7930908203125
Chest press,,,-163.66604614257812,-357.7140197753906,894.130126953125
Chest press,,,-291.10003662109375,-319.17413330078125,1030.707763671875
Chest press,,,-355.8994140625,-304.3375244140625,1140.4652099609375
Chest press,,,-311.5316467285156,-308.699951171875,1185.6707763671875
Chest press,,,-162.09646606445312,-315.4650573730469,1170.3319091796875
Chest press,,,40.460227966308594,-312.0707702636719,1126.4683837890625
Chest press,,,227.75558471679688,-297.2534484863281,1088.2872314453125
Chest press,,,350.3356628417969,-275.1061706542969,1074.27734375
Chest press,,,391.1337585449219,-249.1227569580078,1084.8653564453125
Chest press,,,359.1485595703125,-222.2931365966797,1109.96875
Chest press,,,279.1346130371094,-198.22169494628906,1136.9229736328125
Chest press,,,181.9239501953125,-179.871337890625,1155.0618896484375
Chest press,,,95.83690643310547,-167.24066162109375,1158.0389404296875
Chest press,,,39.92478561401367,-158.36668395996094,1143.5809326171875
Chest press,,,21.48581886291504,-151.4022674560547,1112.811767578125
Chest press,,,34.64130401611328,-144.52281188964844,1070.8792724609375
Chest press,,,61.00360870361328,-136.21368408203125,1026.8372802734375
Chest press,,,78.12030029296875,-126.01763153076172,990.549072265625
Chest press,,,70.20344543457031,-114.77699279785156,967.9739990234375
Chest press,,,35.106964111328125,-104.22618865966797,958.725830078125
Chest press,,,-16.259559631347656,-95.49333953857422,958.41796875
Chest press,,,-67.59915924072266,-88.20989227294922,962.2757568359375
Chest press,,,-105.22783660888672,-82.12220764160156,966.84814453125
Chest press,,,-123.44210815429688,-79.02962493896484,969.52783203125
Chest press,,,-123.20783233642578,-81.59378051757812,968.6700439453125
Chest press,,,-107.90155029296875,-90.40983581542969,965.1149291992188
Chest press,,,-82.47818756103516,-103.29293823242188,962.2522583007812
Chest press,,,-53.31882095336914,-117.68486785888672,964.1365966796875
Chest press,,,-26.898666381835938,-132.8734130859375,972.366943359375
Chest press,,,-7.136192321777344,-150.01214599609375,985.1331176757812
Chest press,,,6.261294841766357,-171.25511169433594,998.1124267578125
Chest press,,,15.949955940246582,-198.3653564453125,1005.5113525390625
Chest press,,,24.24062156677246,-231.7744903564453,1001.3760375976562
Chest press,,,31.8389892578125,-270.3340759277344,981.216796875
Chest press,,,38.398929595947266,-310.70819091796875,945.78466796875
Chest press,,,43.614906311035156,-347.4387512207031,903.7764282226562
Chest press,,,46.32815933227539,-374.5738220214844,869.7396240234375
Chest press,,,42.74860763549805,-387.9405822753906,857.6100463867188
Chest press,,,27.934274673461914,-387.41668701171875,873.0780639648438
Chest press,,,0.7164789438247681,-376.9425354003906,911.580810546875
Chest press,,,-32.75102615356445,-362.3440856933594,962.1373291015625
Chest press,,,-61.147212982177734,-349.1533508300781,1012.541015625
Chest press,,,-74.8329086303711,-340.169189453125,1053.157958984375
Chest press,,,-69.75470733642578,-334.31005859375,1077.24853515625
Chest press,,,-45.10056686401367,-326.05120849609375,1081.282958984375
Chest press,,,-2.5344667434692383,-306.9792175292969,1066.852294921875
Chest press,,,50.19007873535156,-271.79412841796875,1041.8115234375
Chest press,,,97.83338165283203,-224.11212158203125,1017.98974609375
Chest press,,,123.27774810791016,-176.96275329589844,1005.051025390625
Chest press,,,116.8445053100586,-145.5764923095703,1007.3175048828125
Chest press,,,81.04401397705078,-137.8814239501953,1024.417724609375
Chest press,,,28.90965461730957,-150.65406799316406,1052.0286865234375
Chest press,,,-22.667633056640625,-172.19749450683594,1081.6070556640625
Chest press,,,-60.04005813598633,-188.02426147460938,1101.588134765625
Chest press,,,-76.8646240234375,-186.91957092285156,1101.7900390625
Chest press,,,-73.67781829833984,-165.5565948486328,1077.859375
Chest press,,,-55.24110794067383,-128.25833129882812,1033.6346435546875
Chest press,,,-30.35669708251953,-83.17417907714844,980.861572265625
Chest press,,,-9.68385124206543,-38.75870132446289,935.8532104492188
Chest press,,,-0.3026941418647766,-1.9183478355407715,912.8181762695312
Chest press,,,-0.3869357705116272,23.315092086791992,917.2393798828125
Chest press,,,-1.0807342529296875,37.944393157958984,943.2388305664062
Chest press,,,5.406974792480469,47.70964050292969,977.1155395507812
Chest press,,,22.026079177856445,60.03683090209961,1004.194580078125
Chest press,,,47.12433624267578,81.49856567382812,1015.2820434570312
