label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir
Bicep curl,,,-301.3587646484375,701.28125,-234.42144775390625
Bicep curl,,,-337.9169006347656,687.2366333007812,-287.23614501953125
Bicep curl,,,-365.9258728027344,684.3223876953125,-325.91619873046875
Bicep curl,,,-376.3670349121094,689.9376220703125,-339.6251220703125
Bicep curl,,,-367.0955505371094,697.793701171875,-326.2440185546875
Bicep curl,,,-342.5934753417969,700.3336181640625,-294.7740478515625
Bicep curl,,,-315.8238220214844,691.5757446289062,-261.6548156738281
Bicep curl,,,-307.37896728515625,670.5401611328125,-246.37026977539062
Bicep curl,,,-333.3778991699219,641.717041015625,-264.4875793457031
Bicep curl,,,-390.51788330078125,611.4940795898438,-322.04473876953125
Bicep curl,,,-457.3913879394531,585.5069580078125,-411.75
Bicep curl,,,-508.1490783691406,569.2991943359375,-509.1769714355469
Bicep curl,,,-524.47314453125,566.5634155273438,-582.4931030273438
Bicep curl,,,-500.6635437011719,576.5068969726562,-607.8048095703125
Bicep curl,,,-443.9175109863281,592.3693237304688,-581.1661376953125
Bicep curl,,,-376.0877990722656,603.2537231445312,-517.2037963867188
Bicep curl,,,-325.96966552734375,599.7777709960938,-440.8667297363281
Bicep curl,,,-317.31683349609375,578.2474975585938,-385.1964416503906
Bicep curl,,,-359.88421630859375,541.1577758789062,-384.9539794921875
Bicep curl,,,-444.9875183105469,494.0166320800781,-461.9396667480469
Bicep curl,,,-545.1886596679688,445.5366516113281,-603.8125610351562
Bicep curl,,,-623.3154907226562,408.105712890625,-761.9660034179688
Bicep curl,,,-653.1500244140625,392.79052734375,-876.9508666992188
Bicep curl,,,-630.5458984375,403.94488525390625,-908.0089721679688
Bicep curl,,,-572.86328125,433.0736083984375,-849.6795043945312
Bicep curl,,,-510.36993408203125,462.17547607421875,-727.5664672851562
Bicep curl,,,-472.2972106933594,471.6311340332031,-589.335205078125
Bicep curl,,,-472.07586669921875,449.4801025390625,-490.7022399902344
Bicep curl,,,-502.1990966796875,399.8066711425781,-479.8860168457031
Bicep curl,,,-545.0323486328125,335.44744873046875,-579.5816650390625
