label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir,gyro_x_fir,gyro_y_fir,gyro_z_fir
ChestPress,,,53.52444076538086,295.7633056640625,1119.866943359375,1025.016845703125,-315.56103515625,24.433568954467773
ChestPress,,,70.27809143066406,335.3143310546875,1122.035888671875,1308.7236328125,-184.49424743652344,-40.884178161621094
ChestPress,,,71.96257781982422,375.24957275390625,1116.562255859375,1425.5916748046875,86.26907348632812,51.941593170166016
ChestPress,,,52.949886322021484,403.96636962890625,1105.688720703125,1319.6947021484375,342.9315185546875,342.8137512207031
ChestPress,,,18.861534118652344,412.47906494140625,1092.2275390625,1061.966796875,416.7684631347656,751.772216796875
ChestPress,,,-15.028301239013672,401.1619567871094,1077.26220703125,801.6034545898438,229.3975067138672,1112.484130859375
ChestPress,,,-32.89967346191406,379.9674377441406,1059.2281494140625,648.7510375976562,-140.8254852294922,1281.09375
ChestPress,,,-28.619121551513672,361.23248291015625,1036.5421142578125,589.9493408203125,-504.9878845214844,1239.6806640625
ChestPress,,,-9.407737731933594,351.5836181640625,1011.8079223632812,516.298583984375,-707.9032592773438,1108.4766845703125
ChestPress,,,8.66296672821045,349.25115966796875,991.0870971679688,312.8630065917969,-759.4420166015625,1068.6458740234375
ChestPress,,,12.16135311126709,346.4146728515625,978.6968383789062,-27.331832885742188,-823.8396606445312,1220.04833984375
ChestPress,,,1.1714279651641846,335.7991638183594,974.7291259765625,-375.8568420410156,-1071.27001953125,1499.3082275390625
ChestPress,,,-11.396942138671875,316.81317138671875,976.889404296875,-567.4285888671875,-1513.749755859375,1738.3646240234375
ChestPress,,,-11.09571647644043,295.2127685546875,982.8104858398438,-539.030517578125,-1968.8590087890625,1802.917724609375
ChestPress,,,6.355937957763672,276.955810546875,990.2335815429688,-369.9433288574219,-2179.523193359375,1687.7010498046875
ChestPress,,,32.01882553100586,262.84906005859375,996.8946533203125,-195.01161193847656,-1979.4903564453125,1504.3226318359375
ChestPress,,,50.909488677978516,250.22698974609375,1001.3086547851562,-87.23644256591797,-1378.4832763671875,1375.8902587890625
ChestPress,,,51.08859634399414,238.5515594482422,1002.8609008789062,-45.86763381958008,-536.8805541992188,1339.4891357421875
ChestPress,,,28.933202743530273,230.66139221191406,1002.0860595703125,-60.17083740234375,306.599609375,1332.1429443359375
ChestPress,,,-9.938051223754883,228.0514678955078,1000.757568359375,-145.0404510498047,909.8704223632812,1266.616455078125
ChestPress,,,-54.224430084228516,227.5570526123047,1000.182861328125,-296.28460693359375,1107.8065185546875,1115.8831787109375
ChestPress,,,-92.35538482666016,224.17576599121094,999.6080322265625,-461.6922302246094,880.1719970703125,916.9398193359375
ChestPress,,,-115.27263641357422,215.1741485595703,996.8064575195312,-567.1360473632812,366.8282470703125,715.6358642578125
ChestPress,,,-117.4076156616211,201.64297485351562,990.4931640625,-573.84521484375,-177.92196655273438,528.3529663085938
ChestPress,,,-99.52887725830078,187.5628204345703,981.41259765625,-499.5044250488281,-483.6626892089844,365.3346862792969
ChestPress,,,-71.87078857421875,177.6922607421875,972.0252685546875,-409.79327392578125,-375.959716796875,270.1217956542969
ChestPress,,,-50.826210021972656,174.0685577392578,965.0555419921875,-400.3264465332031,141.33602905273438,307.5784606933594
ChestPress,,,-48.96784210205078,173.38839721679688,962.3465576171875,-532.2205810546875,884.0274047851562,497.6400451660156
ChestPress,,,-69.5647201538086,168.56918334960938,964.9686279296875,-810.6392211914062,1574.373291015625,779.3261108398438
ChestPress,,,-107.0451431274414,153.44908142089844,973.5868530273438,-1159.9549560546875,1946.6903076171875,1030.5535888671875
ChestPress,,,-149.2111053466797,127.48062896728516,987.20556640625,-1464.6177978515625,1846.453857421875,1133.5814208984375
ChestPress,,,-180.06861877441406,95.95592498779297,1001.9124145507812,-1623.890869140625,1291.0142822265625,1039.864013671875
ChestPress,,,-185.78375244140625,66.30512237548828,1012.5072021484375,-1613.408447265625,466.64276123046875,794.178466796875
ChestPress,,,-162.87843322753906,42.966278076171875,1015.5443115234375,-1491.7984619140625,-338.84869384765625,518.9763793945312
ChestPress,,,-119.55323791503906,25.80423927307129,1010.7203369140625,-1340.819091796875,-845.1446533203125,346.12017822265625
ChestPress,,,-69.89594268798828,13.430395126342773,999.7174072265625,-1220.5550537109375,-877.825927734375,344.3309020996094
ChestPress,,,-28.407371520996094,5.631104469299316,985.3108520507812,-1171.43896484375,-438.43316650390625,501.5307922363281
ChestPress,,,-7.276764392852783,1.2725105285644531,971.292236328125,-1217.892578125,285.6001281738281,750.2050170898438
ChestPress,,,-13.128701210021973,-3.855095148086548,961.5841674804688,-1342.6365966796875,999.4713134765625,999.427001953125
ChestPress,,,-41.20380783081055,-13.058817863464355,957.5831298828125,-1469.4193115234375,1431.88916015625,1141.8875732421875
ChestPress,,,-75.55658721923828,-23.390512466430664,957.56396484375,-1507.6636962890625,1459.661376953125,1097.6031494140625
ChestPress,,,-99.58806610107422,-27.215206146240234,958.4030151367188,-1444.2425537109375,1152.3011474609375,871.4503173828125
ChestPress,,,-106.65025329589844,-20.822765350341797,957.1185302734375,-1363.4564208984375,707.1627197265625,558.75927734375
ChestPress,,,-102.1219253540039,-9.610426902770996,951.7595825195312,-1366.8897705078125,309.947021484375,289.2580261230469
ChestPress,,,-95.03257751464844,-3.584942102432251,942.6163330078125,-1469.7568359375,35.53168869018555,138.43724060058594
ChestPress,,,-89.31607055664062,-7.990817070007324,933.41015625,-1600.0096435546875,-137.66290283203125,83.72517395019531
ChestPress,,,-83.22644805908203,-18.458301544189453,928.4385986328125,-1693.8323974609375,-244.02508544921875,35.651214599609375
ChestPress,,,-73.8665771484375,-25.987430572509766,927.9813842773438,-1748.7667236328125,-272.062255859375,-82.12947082519531
ChestPress,,,-61.141056060791016,-26.487022399902344,927.4149169921875,-1806.9227294921875,-169.20999145507812,-271.5395202636719
ChestPress,,,-46.208187103271484,-25.457590103149414,922.17138671875,-1884.84716796875,129.8145751953125,-476.77325439453125
ChestPress,,,-30.83284568786621,-32.0817756652832,913.9918823242188,-1964.9044189453125,660.009033203125,-634.9057006835938
ChestPress,,,-20.309751510620117,-49.917076110839844,911.279052734375,-2026.954345703125,1375.6075439453125,-704.9949951171875
ChestPress,,,-23.289180755615234,-74.63031768798828,923.4248657226562,-2070.330322265625,2119.390869140625,-693.8397827148438
ChestPress,,,-45.95073699951172,-99.60342407226562,952.10400390625,-2112.207763671875,2649.212890625,-663.7399291992188
ChestPress,,,-83.6188735961914,-121.67253112792969,988.7288208007812,-2125.8916015625,2730.642822265625,-708.6190185546875
ChestPress,,,-120.21045684814453,-140.38877868652344,1020.7711181640625,-2052.26708984375,2254.881591796875,-896.4601440429688
ChestPress,,,-136.0564727783203,-154.91233825683594,1038.8480224609375,-1848.4813232421875,1317.951171875,-1228.4766845703125
ChestPress,,,-117.56336975097656,-163.15982055664062,1039.26953125,-1534.2193603515625,216.25277709960938,-1644.4954833984375
ChestPress,,,-64.80744171142578,-163.18128967285156,1021.8192749023438,-1196.5885009765625,-663.6148681640625,-2048.466552734375
ChestPress,,,9.30877685546875,-156.0796356201172,989.9054565429688,-926.7813720703125,-1004.7034301757812,-2341.448974609375
ChestPress,,,84.30814361572266,-146.2858123779297,951.2747192382812,-796.8906860351562,-678.2953491210938,-2462.765380859375
ChestPress,,,137.89085388183594,-139.63417053222656,916.06298828125,-837.3455810546875,222.82919311523438,-2410.70751953125
ChestPress,,,152.3833465576172,-141.2783966064453,894.34375,-1025.7506103515625,1426.2679443359375,-2240.7646484375
ChestPress,,,121.6822509765625,-152.78842163085938,892.4976196289062,-1297.4979248046875,2563.966064453125,-2050.037353515625
ChestPress,,,56.400699615478516,-171.69247436523438,911.501220703125,-1563.28662109375,3290.493896484375,-1930.2413330078125
ChestPress,,,-22.775344848632812,-192.904541015625,944.9297485351562,-1773.7589111328125,3391.168701171875,-1922.1199951171875
ChestPress,,,-95.32943725585938,-212.86326599121094,977.5081176757812,-1903.9544677734375,2831.012451171875,-2010.8184814453125
ChestPress,,,-144.0000457763672,-231.2649383544922,991.4452514648438,-1884.608642578125,1745.162841796875,-2163.15771484375
ChestPress,,,-154.75912475585938,-246.77833557128906,977.80029296875,-1626.517578125,431.75994873046875,-2356.503173828125
ChestPress,,,-121.27835083007812,-254.7310791015625,944.1126098632812,-1133.0931396484375,-680.5992431640625,-2548.34619140625
ChestPress,,,-54.998748779296875,-251.02188110351562,909.596923828125,-591.0009765625,-1157.77734375,-2652.2001953125
ChestPress,,,14.700654029846191,-238.69703674316406,892.6401977539062,-257.8789367675781,-765.279052734375,-2577.33447265625
ChestPress,,,53.767852783203125,-227.10841369628906,901.6696166992188,-282.07373046875,364.87603759765625,-2315.538818359375
ChestPress,,,41.301063537597656,-223.57623291015625,931.9397583007812,-600.9002685546875,1749.359375,-1985.081298828125
ChestPress,,,-19.248167037963867,-226.0906982421875,970.401611328125,-995.8029174804688,2760.33935546875,-1765.028076171875
ChestPress,,,-103.71768188476562,-225.10459899902344,1003.81494140625,-1267.328857421875,2923.66357421875,-1775.537353515625
ChestPress,,,-178.72674560546875,-212.78587341308594,1023.5020141601562,-1339.03125,2134.97509765625,-2033.184326171875
ChestPress,,,-217.5959014892578,-190.6329345703125,1026.1495361328125,-1271.681396484375,664.054931640625,-2463.654052734375
ChestPress,,,-210.0053253173828,-169.35618591308594,1013.5707397460938,-1163.09716796875,-993.3297729492188,-2957.722900390625
ChestPress,,,-161.88536071777344,-160.06167602539062,991.8104858398438,-1107.138671875,-2313.496826171875,-3422.5283203125
ChestPress,,,-91.60177612304688,-165.93722534179688,967.5673217773438,-1166.9571533203125,-2929.28515625,-3785.454345703125
ChestPress,,,-23.471355438232422,-180.8585205078125,945.77490234375,-1346.0430908203125,-2755.37646484375,-3990.53271484375
ChestPress,,,20.481830596923828,-196.0950164794922,930.1951293945312,-1589.03076171875,-1996.005126953125,-3989.503173828125
ChestPress,,,31.325164794921875,-207.07713317871094,924.800537109375,-1794.738525390625,-1001.3985595703125,-3790.652587890625
ChestPress,,,16.993732452392578,-214.4149932861328,930.9763793945312,-1911.0477294921875,-84.21308135986328,-3479.872802734375
ChestPress,,,-5.394410610198975,-221.40777587890625,944.798583984375,-1939.6097412109375,570.2616577148438,-3177.2099609375
ChestPress,,,-21.611255645751953,-229.1087188720703,959.9932250976562,-1911.27392578125,897.0388793945312,-2989.4423828125
ChestPress,,,-26.965961456298828,-235.1495819091797,972.9502563476562,-1867.9102783203125,904.7587890625,-2973.299072265625
ChestPress,,,-25.529788970947266,-236.9571990966797,985.3916015625,-1847.7064208984375,628.3200073242188,-3115.15966796875
ChestPress,,,-23.409055709838867,-236.00350952148438,1000.544189453125,-1882.7276611328125,111.61703491210938,-3350.4111328125
ChestPress,,,-21.300966262817383,-238.9425811767578,1016.680419921875,-1960.064453125,-575.79443359375,-3612.985107421875
ChestPress,,,-13.333375930786133,-251.8721466064453,1026.352783203125,-2012.938232421875,-1301.7037353515625,-3862.27880859375
ChestPress,,,7.703273773193359,-273.5315856933594,1023.0949096679688,-1977.273193359375,-1861.244873046875,-4055.6884765625
ChestPress,,,40.61957931518555,-294.2257385253906,1008.13916015625,-1860.3524169921875,-2036.0299072265625,-4110.8466796875
ChestPress,,,71.60916900634766,-303.033447265625,990.291259765625,-1746.02783203125,-1713.919921875,-3937.546630859375
ChestPress,,,83.56448364257812,-299.2310485839844,979.738525390625,-1702.398681640625,-987.4752807617188,-3505.331787109375
ChestPress,,,70.07096099853516,-293.28448486328125,982.0491333007812,-1694.59619140625,-142.88844299316406,-2895.179443359375
ChestPress,,,41.18624496459961,-295.5379943847656,995.5771484375,-1617.622802734375,494.3511962890625,-2279.275634765625
ChestPress,,,14.145791053771973,-305.3736572265625,1014.3709106445312,-1407.64892578125,733.8192749023438,-1814.633056640625
ChestPress,,,-0.9895418286323547,-312.79864501953125,1033.11865234375,-1125.6600341796875,578.5613403320312,-1545.5631103515625
ChestPress,,,-4.2718400955200195,-310.2441711425781,1047.913818359375,-881.9386596679688,155.57542419433594,-1404.1474609375
ChestPress,,,2.084376811981201,-299.1390075683594,1054.14990234375,-720.39404296875,-376.85400390625,-1296.4921875
ChestPress,,,20.622859954833984,-286.77166748046875,1046.5289306640625,-583.7315063476562,-854.5310668945312,-1168.2802734375
ChestPress,,,54.35148620605469,-278.52386474609375,1023.82421875,-402.4925231933594,-1099.214599609375,-1004.9742431640625
ChestPress,,,98.31612396240234,-274.34722900390625,991.3348999023438,-187.3329315185547,-959.9644165039062,-810.92041015625
ChestPress,,,138.69374084472656,-270.1368713378906,960.1441650390625,12.167532920837402,-406.58807373046875,-603.2286987304688
ChestPress,,,159.36119079589844,-260.6171875,943.154052734375,122.03666687011719,426.5574035644531,-416.54608154296875
ChestPress,,,150.6698455810547,-244.6092529296875,947.623046875,82.71400451660156,1266.007080078125,-298.0899658203125
ChestPress,,,113.53816986083984,-226.57650756835938,970.8820190429688,-116.97591400146484,1788.5108642578125,-290.6045227050781
ChestPress,,,61.60819625854492,-213.42916870117188,999.578857421875,-410.41412353515625,1736.5982666015625,-418.47308349609375
ChestPress,,,18.305883407592773,-209.59808349609375,1015.57861328125,-645.3631591796875,1042.1876220703125,-657.5162353515625
ChestPress,,,7.389409065246582,-213.91390991210938,1005.529052734375,-680.598876953125,-62.96696472167969,-916.8472900390625
ChestPress,,,42.244205474853516,-221.55442810058594,969.1610107421875,-459.1617431640625,-1036.2305908203125,-1063.37109375
ChestPress,,,111.4250259399414,-227.1317596435547,924.1388549804688,-87.04351043701172,-1204.4913330078125,-974.009765625
ChestPress,,,176.27268981933594,-228.91265869140625,896.748046875,192.60980224609375,-158.06729125976562,-601.3092651367188
ChestPress,,,187.85971069335938,-231.0655059814453,905.3982543945312,191.1908416748047,1872.587158203125,0.5204391479492188
ChestPress,,,116.81982421875,-239.4952392578125,948.8236083984375,-61.767852783203125,4015.84326171875,683.4326171875
ChestPress,,,-19.762107849121094,-255.50990295410156,1006.4597778320312,-310.0527648925781,5257.01806640625,1251.654541015625
ChestPress,,,-164.2139129638672,-273.7586364746094,1052.4598388671875,-307.249755859375,5069.8193359375,1571.8323974609375
ChestPress,,,-255.53759765625,-288.15179443359375,1070.7138671875,-20.95115852355957,3676.137939453125,1672.36279296875
ChestPress,,,-267.79339599609375,-298.76666259765625,1062.775634765625,403.7398986816406,1784.361572265625,1725.4229736328125
ChestPress,,,-217.9319610595703,-311.5216369628906,1042.1868896484375,804.8461303710938,107.2252197265625,1908.2569580078125
ChestPress,,,-140.08267211914062,-331.22943115234375,1021.825439453125,1155.3931884765625,-954.402099609375,2268.88134765625
ChestPress,,,-60.9980583190918,-355.63812255859375,1007.952880859375,1504.726806640625,-1339.2845458984375,2754.89599609375
ChestPress,,,4.4740118980407715,-378.8780822753906,1000.527587890625,1857.0330810546875,-1185.9036865234375,3319.6064453125
ChestPress,,,49.216957092285156,-398.6278076171875,994.6983642578125,2160.012451171875,-694.5380859375,3959.900634765625
ChestPress,,,70.82420349121094,-416.7945251464844,984.4292602539062,2389.554443359375,-60.070167541503906,4666.13525390625
ChestPress,,,70.5633773803711,-433.6719665527344,969.1838989257812,2584.603271484375,551.6758422851562,5358.69287109375
ChestPress,,,52.09281539916992,-444.4806213378906,956.2678833007812,2774.9462890625,1011.4208374023438,5894.69384765625
ChestPress,,,20.213699340820312,-444.1881103515625,954.513427734375,2925.2734375,1210.806396484375,6149.24169921875
ChestPress,,,-18.16038703918457,-434.1575927734375,964.6304931640625,2978.565673828125,1052.814453125,6107.79248046875
ChestPress,,,-51.78889465332031,-422.6856689453125,975.5852661132812,2947.179443359375,492.8945007324219,5872.3828125
ChestPress,,,-67.03059387207031,-418.00408935546875,973.7105712890625,2953.26611328125,-390.4736328125,5595.439453125
ChestPress,,,-53.91075134277344,-418.8083190917969,954.208251953125,3127.648193359375,-1352.17578125,5383.87744140625
ChestPress,,,-13.024240493774414,-413.54034423828125,924.3089599609375,3469.619140625,-2044.33935546875,5267.505859375
ChestPress,,,40.573001861572266,-391.0179443359375,897.2752685546875,3817.12841796875,-2196.055908203125,5223.4248046875
ChestPress,,,84.17058563232422,-350.2184753417969,883.1283569335938,3991.990966796875,-1781.967529296875,5197.83642578125
ChestPress,,,99.79132080078125,-300.4268798828125,885.6114501953125,3931.25439453125,-1033.331787109375,5125.18896484375
ChestPress,,,81.94361114501953,-253.50753784179688,902.2520141601562,3665.234130859375,-277.43463134765625,4947.09228515625
ChestPress,,,36.637332916259766,-218.5478515625,924.3023071289062,3249.24951171875,214.25604248046875,4649.47607421875
ChestPress,,,-24.767038345336914,-200.9597930908203,940.5767211914062,2786.287353515625,290.51568603515625,4295.60498046875
ChestPress,,,-86.17780303955078,-199.87301635742188,943.8507690429688,2427.359375,-61.14577865600586,3965.531005859375
ChestPress,,,-128.8018798828125,-206.5795440673828,934.0525512695312,2286.90234375,-707.2811889648438,3704.0107421875
ChestPress,,,-142.15884399414062,-208.9806365966797,917.451904296875,2344.3974609375,-1402.92919921875,3544.803955078125
ChestPress,,,-130.89073181152344,-199.65243530273438,901.416015625,2456.719482421875,-1908.5345458984375,3522.070068359375
ChestPress,,,-109.22872924804688,-178.91160583496094,890.362548828125,2501.476318359375,-2105.4306640625,3638.050048828125
ChestPress,,,-89.91826629638672,-150.2666015625,885.5660400390625,2441.615966796875,-2028.293701171875,3820.29638671875
ChestPress,,,-78.13252258300781,-115.68944549560547,886.2000122070312,2319.74560546875,-1806.8721923828125,3954.572998046875
ChestPress,,,-73.64745330810547,-77.27536010742188,891.8479614257812,2171.37646484375,-1563.484130859375,3967.250732421875
ChestPress,,,-74.9659652709961,-41.54326629638672,902.5178833007812,1989.3033447265625,-1356.7613525390625,3865.897705078125
ChestPress,,,-81.58708190917969,-18.070758819580078,917.598388671875,1777.0078125,-1189.48681640625,3715.9658203125
ChestPress,,,-93.80502319335938,-11.572904586791992,936.4035034179688,1583.522705078125,-1049.985107421875,3579.82177734375
ChestPress,,,-109.7744140625,-16.668441772460938,956.427490234375,1468.554443359375,-942.2855834960938,3464.309326171875
ChestPress,,,-125.20002746582031,-23.192039489746094,971.990478515625,1462.4853515625,-890.3627319335938,3343.784912109375
ChestPress,,,-135.1571502685547,-24.344467163085938,977.1541748046875,1575.6527099609375,-918.1142578125,3202.3564453125
ChestPress,,,-134.36671447753906,-17.650028228759766,970.2510375976562,1833.9384765625,-1013.3699340820312,3026.191650390625
ChestPress,,,-118.62263488769531,-1.2186033725738525,956.982421875,2234.18994140625,-1091.706298828125,2789.781005859375
ChestPress,,,-86.23270416259766,27.464229583740234,947.5283813476562,2705.58203125,-1030.0198974609375,2453.659423828125
ChestPress,,,-41.971519470214844,69.34017181396484,949.4442749023438,3114.419921875,-728.92724609375,2014.4193115234375
ChestPress,,,-0.02254265546798706,119.59696197509766,963.5125732421875,3300.412841796875,-164.58384704589844,1542.6571044921875
ChestPress,,,22.243480682373047,164.3990478515625,986.1298217773438,3177.737548828125,563.0073852539062,1148.485595703125
ChestPress,,,15.550237655639648,185.8843994140625,1014.5459594726562,2804.81201171875,1242.640380859375,912.09716796875
ChestPress,,,-14.770212173461914,174.55816650390625,1047.1434326171875,2368.43701171875,1639.29736328125,818.8477783203125
ChestPress,,,-54.722721099853516,137.0150909423828,1079.346923828125,2058.523193359375,1628.77294921875,787.0960083007812
ChestPress,,,-90.67465209960938,90.85558319091797,1101.620361328125,1964.3223876953125,1269.5458984375,740.3994140625
ChestPress,,,-114.27949523925781,53.044498443603516,1103.5213623046875,2078.30712890625,759.76123046875,662.9947509765625
ChestPress,,,-125.11778259277344,33.229000091552734,1081.2088623046875,2333.17822265625,339.4417724609375,605.9111938476562
ChestPress,,,-128.89419555664062,33.754276275634766,1041.92333984375,2647.7001953125,168.3452606201172,617.8825073242188
ChestPress,,,-133.39662170410156,51.845367431640625,1000.77001953125,2932.015625,262.6815490722656,703.2520141601562
ChestPress,,,-143.355712890625,80.94987487792969,971.3873901367188,3095.557861328125,509.8116760253906,816.3862915039062
ChestPress,,,-158.3206024169922,111.12489318847656,959.3180541992188,3070.393310546875,729.5557250976562,901.8877563476562
ChestPress,,,-175.01564025878906,132.1537322998047,961.3853149414062,2843.2705078125,747.4628295898438,931.3912353515625
ChestPress,,,-188.82383728027344,138.34866333007812,968.4208984375,2486.742919921875,449.5122985839844,902.1489868164062
ChestPress,,,-193.43695068359375,132.16188049316406,970.1820068359375,2139.31201171875,-160.6811065673828,822.1837158203125
ChestPress,,,-180.8371124267578,124.00074768066406,961.2589721679688,1933.0643310546875,-927.5888061523438,689.992919921875
ChestPress,,,-146.61642456054688,126.33784484863281,944.6542358398438,1898.4896240234375,-1577.5926513671875,519.4508666992188
ChestPress,,,-98.4067611694336,145.2222137451172,931.1381225585938,1933.5556640625,-1845.6771240234375,363.7102966308594
ChestPress,,,-54.285179138183594,174.60879516601562,932.542236328125,1880.3258056640625,-1641.1414794921875,278.114990234375
ChestPress,,,-29.826839447021484,201.3293914794922,953.032470703125,1681.0919189453125,-1118.982177734375,260.40716552734375
ChestPress,,,-27.976177215576172,216.77426147460938,985.6563110351562,1398.0465087890625,-569.5978393554688,240.64076232910156
ChestPress,,,-39.89670944213867,221.72691345214844,1015.9435424804688,1127.4635009765625,-236.428466796875,134.5554962158203
ChestPress,,,-53.1450309753418,222.3930206298828,1030.638916015625,915.7364501953125,-193.75027465820312,-92.9267349243164
ChestPress,,,-59.56035232543945,223.3840789794922,1024.9163818359375,750.68994140625,-379.44183349609375,-403.49658203125
ChestPress,,,-57.279232025146484,224.48553466796875,1003.7508544921875,630.7139282226562,-686.2667236328125,-698.4780883789062
ChestPress,,,-48.27617263793945,223.99447631835938,978.9033203125,590.9417114257812,-1012.3712158203125,-892.8587646484375
ChestPress,,,-36.14600372314453,223.0765838623047,962.7023315429688,643.37744140625,-1253.98583984375,-970.2276000976562
ChestPress,,,-25.691112518310547,225.00474548339844,961.840576171875,736.4254150390625,-1322.1160888671875,-979.6390380859375
ChestPress,,,-22.63846778869629,230.19915771484375,974.4942626953125,777.535888671875,-1204.8468017578125,-972.6702880859375
ChestPress,,,-28.940378189086914,234.4241180419922,991.2938232421875,732.05859375,-993.7700805664062,-967.0718383789062
ChestPress,,,-39.32940673828125,233.48919677734375,1001.5639038085938,641.0659790039062,-807.8171997070312,-959.5027465820312
ChestPress,,,-44.78547668457031,227.2337188720703,1000.7592163085938,546.5781860351562,-691.7816772460938,-945.365966796875
ChestPress,,,-39.67569351196289,218.822998046875,991.7794189453125,443.046630859375,-604.1636962890625,-922.7666625976562
ChestPress,,,-26.71945571899414,211.57919311523438,979.7159423828125,297.95233154296875,-491.5874328613281,-878.4044189453125
ChestPress,,,-13.607194900512695,206.41709899902344,967.3409423828125,112.32062530517578,-357.31158447265625,-800.585205078125
ChestPress,,,-5.449590682983398,201.9314727783203,955.1831665039062,-71.589111328125,-254.17689514160156,-704.6162719726562
ChestPress,,,-1.1368592977523804,196.24749755859375,943.3368530273438,-204.1626434326172,-216.16824340820312,-639.765869140625
ChestPress,,,3.1568541526794434,189.27976989746094,931.509765625,-281.7656555175781,-210.69369506835938,-657.5326538085938
ChestPress,,,8.249290466308594,181.9403076171875,919.3759765625,-338.7634582519531,-170.05667114257812,-763.524658203125
ChestPress,,,10.628993034362793,174.84593200683594,908.4469604492188,-408.2552490234375,-49.265174865722656,-909.1047973632812
ChestPress,,,5.4740753173828125,168.0677490234375,901.4622802734375,-494.06329345703125,144.22364807128906,-1031.8861083984375
ChestPress,,,-8.483637809753418,161.8189239501953,899.2373046875,-559.3861083984375,375.917724609375,-1118.191162109375
ChestPress,,,-27.133420944213867,158.02259826660156,899.4779663085938,-551.1314086914062,611.1925659179688,-1213.927001953125
ChestPress,,,-43.908660888671875,159.47190856933594,899.0402221679688,-446.13922119140625,820.2857666015625,-1376.158935546875
ChestPress,,,-54.51081466674805,168.38766479492188,897.3646850585938,-260.6033630371094,982.646484375,-1626.794921875
ChestPress,,,-59.9692497253418,185.0729522705078,896.4839477539062,-58.85694122314453,1095.110107421875,-1929.2744140625
ChestPress,,,-64.66914367675781,207.53713989257812,898.74365234375,114.20162200927734,1164.635009765625,-2221.25
ChestPress,,,-71.21002197265625,232.9249267578125,905.7774658203125,254.41717529296875,1204.2701416015625,-2453.593017578125
ChestPress,,,-76.35325622558594,259.1263427734375,918.6498413085938,397.3565673828125,1233.135986328125,-2627.402587890625
ChestPress,,,-73.97589111328125,285.9014587402344,938.3131103515625,569.4400634765625,1291.9686279296875,-2775.203369140625
ChestPress,,,-61.559078216552734,313.3817138671875,963.9736328125,754.718505859375,1428.7265625,-2912.5556640625
ChestPress,,,-42.163597106933594,341.1317443847656,991.9276123046875,930.9213256835938,1664.2332763671875,-3024.766357421875
ChestPress,,,-21.63216781616211,368.9543762207031,1016.1062622070312,1078.6898193359375,1980.110107421875,-3083.962890625
ChestPress,,,-5.164475440979004,397.04656982421875,1030.923828125,1194.841552734375,2322.642333984375,-3071.108642578125
ChestPress,,,3.8623616695404053,425.40374755859375,1034.6358642578125,1278.110107421875,2620.47119140625,-2975.417236328125
ChestPress,,,5.128308296203613,452.3943176269531,1030.4033203125,1329.077392578125,2805.17626953125,-2796.215576171875
ChestPress,,,1.975924015045166,475.5330505371094,1024.9072265625,1348.0362548828125,2835.622314453125,-2545.3408203125
ChestPress,,,0.08622270822525024,493.15301513671875,1024.0361328125,1323.9837646484375,2715.601318359375,-2240.82421875
ChestPress,,,3.4502573013305664,504.98492431640625,1028.492919921875,1231.388671875,2488.10302734375,-1890.394287109375
ChestPress,,,11.373927116394043,510.615234375,1033.15625,1048.2313232421875,2201.836181640625,-1494.3609619140625
ChestPress,,,19.92035675048828,507.7734069824219,1032.22216796875,784.7828369140625,1892.732421875,-1066.14013671875
ChestPress,,,24.622873306274414,494.02044677734375,1026.041015625,482.0222473144531,1584.246337890625,-634.3911743164062
ChestPress,,,21.6760196685791,468.7672119140625,1021.945068359375,173.62562561035156,1298.5240478515625,-219.00253295898438
ChestPress,,,8.170894622802734,433.701416015625,1027.6527099609375,-126.58936309814453,1049.3123779296875,173.09097290039062
ChestPress,,,-16.785770416259766,391.7134704589844,1044.69189453125,-407.39056396484375,826.6843872070312,529.552490234375
ChestPress,,,-50.06591033935547,346.2035827636719,1068.1744384765625,-637.0951538085938,602.641357421875,819.5455932617188
ChestPress,,,-84.42596435546875,301.6772766113281,1090.9490966796875,-769.2120971679688,350.1496887207031,1013.9835815429688
ChestPress,,,-110.83849334716797,263.98760986328125,1107.989990234375,-755.186767578125,74.75088500976562,1101.7542724609375
ChestPress,,,-122.76130676269531,239.9972381591797,1117.7578125,-576.9464111328125,-173.3557891845703,1087.307373046875
ChestPress,,,-120.87069702148438,234.83786010742188,1120.8988037109375,-272.5915832519531,-321.5373840332031,990.9641723632812
ChestPress,,,-112.58988952636719,247.94381713867188,1118.5103759765625,81.22218322753906,-336.7726745605469,846.3717041015625
ChestPress,,,-106.5266342163086,272.5064392089844,1111.5697021484375,415.8598937988281,-263.0686950683594,691.74169921875
ChestPress,,,-106.92730712890625,298.412353515625,1102.827392578125,700.5292358398438,-192.02064514160156,556.7470092773438
ChestPress,,,-112.93544006347656,317.5142517089844,1097.3619384765625,938.9766235351562,-185.3457794189453,455.8082580566406
ChestPress,,,-122.41000366210938,328.1341857910156,1098.4283447265625,1137.3670654296875,-237.16310119628906,383.7689514160156
ChestPress,,,-134.42263793945312,334.47930908203125,1103.385986328125,1302.506591796875,-306.5663146972656,326.2221984863281
ChestPress,,,-147.56295776367188,342.7169189453125,1104.8187255859375,1450.1353759765625,-370.2291564941406,262.1982727050781
ChestPress,,,-156.92428588867188,357.190185546875,1096.9444580078125,1607.472412109375,-422.8223876953125,158.5054473876953
