label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir
Stationary,,,-234.8131561279297,-879.4356079101562,424.9362487792969
Stationary,,,-235.1476593017578,-880.103759765625,421.4093017578125
Stationary,,,-235.08096313476562,-881.3234252929688,418.18658447265625
Stationary,,,-235.02084350585938,-882.5101318359375,415.6180419921875
Stationary,,,-235.34124755859375,-883.5608520507812,414.0234375
Stationary,,,-236.18470764160156,-884.6022338867188,413.28155517578125
Stationary,,,-237.41123962402344,-885.5206298828125,412.6842041015625
Stationary,,,-238.5126953125,-886.0565795898438,411.3270568847656
Stationary,,,-238.98458862304688,-886.3804931640625,408.65875244140625
Stationary,,,-238.64471435546875,-887.4078369140625,404.91802978515625
Stationary,,,-237.5528106689453,-890.0777587890625,401.2023620605469
Stationary,,,-235.5756378173828,-894.6870727539062,399.5587158203125
Stationary,,,-231.9741668701172,-900.80615234375,402.2550354003906
Stationary,,,-226.07691955566406,-907.4818115234375,409.62042236328125
Stationary,,,-218.13990783691406,-913.58740234375,418.293212890625
Stationary,,,-209.43887329101562,-917.9672241210938,422.18853759765625
Stationary,,,-201.55862426757812,-919.78369140625,417.0128479003906
Stationary,,,-195.62442016601562,-918.942138671875,404.2113342285156
Stationary,,,-191.94830322265625,-916.00146484375,390.0939025878906
Stationary,,,-189.94114685058594,-911.7822265625,381.100830078125
Stationary,,,-188.80726623535156,-906.7549438476562,379.8404541015625
Stationary,,,-188.23126220703125,-901.0684814453125,384.9054260253906
Stationary,,,-188.35458374023438,-895.46826171875,393.0933532714844
Stationary,,,-188.96267700195312,-891.4673461914062,401.24444580078125
Stationary,,,-189.18804931640625,-890.3582763671875,406.8954772949219
Stationary,,,-188.0406951904297,-891.8812866210938,408.4954833984375
Stationary,,,-184.94827270507812,-894.357666015625,405.8263244628906
Stationary,,,-180.18710327148438,-896.29736328125,400.1627502441406
Stationary,,,-174.6592559814453,-897.4639892578125,393.5662841796875
Stationary,,,-169.2712860107422,-898.5897827148438,387.9478759765625
Stationary,,,-164.34765625,-900.291748046875,384.44769287109375
Stationary,,,-159.64161682128906,-902.5982055664062,383.3074951171875
Stationary,,,-155.0101776123047,-905.2432861328125,383.62481689453125
Stationary,,,-150.74037170410156,-907.8067016601562,383.51287841796875
Stationary,,,-147.34939575195312,-909.593994140625,381.2095031738281
Stationary,,,-145.2952880859375,-910.0071411132812,376.31787109375
Stationary,,,-144.75389099121094,-909.3248901367188,370.19793701171875
Stationary,,,-145.59219360351562,-908.6973876953125,364.8831787109375
Stationary,,,-147.20147705078125,-909.2052001953125,361.9082336425781
Stationary,,,-148.5238037109375,-910.9332275390625,361.85150146484375
